"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs","latent1","latent2"
"rob",0.806294292064898,0.151523229562224,0.0303569574268621,0.00901797434751528,0.00271807658080314,8.57223791561612e-05,3.747638542273e-06,1,1.25061447150874,1,0.250614471508741,0
"roc",0.282452753751047,0.330112271396965,0.182140940931936,0.113462177632332,0.0813083229054646,0.00933759224733011,0.00118594113492465,2,2.41381758582589,1,1.41381758582589,1
"rod",0.00209442588729388,0.0205480918536963,0.0487976658489771,0.0974779792037883,0.338713639234973,0.266106984281546,0.226261213689726,5,5.45353412164899,1,4.45353412164899,4
"rof",0.0280321951323694,0.11906754140503,0.157189000158643,0.193554763258719,0.336674709675912,0.121315526205887,0.044166264163441,5,4.2323838862122,1,3.2323838862122,4
"rog",0.718028468629635,0.206836165864668,0.051025361604486,0.0175799109293644,0.00625970852046753,0.000256546311001471,1.38381403773646e-05,1,1.38803121634088,1,0.388031216340875,0
"roh",0.7734076155736,0.17307847392021,0.0376787014171883,0.0118726719246695,0.00382236999751862,0.000133808437647764,6.35872916554536e-06,1,1.3000505670819,1,0.300050567081902,0
"rol",0.968912287247372,0.0278884160231879,0.00264901717368937,0.000468711978924063,8.05391281184509e-05,1.00716286743907e-06,2.12858405346239e-08,1,1.03491990634919,1,0.034919906349193,0
"ron",0.999796249338634,0.000198256692307996,5.09034559903476e-06,3.7702900257397e-07,2.65253675690857e-08,6.86553036644e-11,4.33986180325974e-13,1,1.00020967491786,1,0.000209674917864611,0
"roo",0.983764641411611,0.0148861191238983,0.00114688745593317,0.000176044517062213,2.60508462158748e-05,2.52270991540904e-07,4.37428793187422e-09,1,1.0178135185725,1,0.0178135185724999,0
"rop",0.937420148060076,0.0542708653751394,0.00662451760479843,0.00139210456891292,0.000287341397174234,4.89154140304038e-06,1.31452495777395e-07,1,1.07287082630216,1,0.0728708263021616,0
"ror",0.54288442235436,0.290913913774274,0.100185132932412,0.043950398771131,0.0206731288443366,0.00129437256676601,9.86307567205635e-05,1,1.71289153870399,1,0.712891538703991,0
"rou",0.974803289060591,0.0227819535091538,0.00201798847071755,0.000340477446884702,5.56400884677011e-05,6.38789460549738e-07,1.26347247109138e-08,1,1.02806519290076,1,0.0280651929007649,0
"row",0.83546271676076,0.131473709240074,0.0242750479231244,0.0068071322364881,0.00192439545015699,5.47903670109484e-05,2.20802238570794e-06,1,1.20842998356578,1,0.208429983565784,0
"rpt",0.64962691960338,0.243971537377668,0.0690874808963052,0.0262872389161821,0.0104833990523641,0.00051163334933757,3.1790804762899e-05,1,1.50569072370355,1,0.505690723703546,0
"rri",0.144633535868227,0.27683045940159,0.211117717129124,0.168474067798784,0.164790918527792,0.0288448866768627,0.00530841459761933,2,3.03972669213739,5,-1.96027330786261,-3
"rro",0.99520792537364,0.00451391644226373,0.000244969697393405,2.97199757957056e-05,3.44641088512176e-06,2.18270191920666e-08,2.73002731532301e-10,1,1.00510691218109,1,0.00510691218109049,0
"rth",0.442295884632694,0.320841283426323,0.131810714674655,0.065846380790623,0.036110883555872,0.00283427853703677,0.000260574382796253,1,1.94218022835295,5,-3.05781977164705,-4
"rtw",0.980170510094797,0.0180729455979004,0.00148212468216857,0.000237321532800205,3.67074653734312e-05,3.83573178885932e-07,7.05378122578537e-09,1,1.02189794961071,1,0.0218979496107137,0
"rub",0.90009221936314,0.0838776471771755,0.0123545964375854,0.00295726601961654,0.000702688822901032,1.50953084611105e-05,4.86871120530807e-07,1,1.12034779117183,1,0.120347791171829,0
"ruc",0.958380446675894,0.0368731204372642,0.00387425404000785,0.000734435540418965,0.000135776913356866,1.92167816825961e-06,4.4714890012898e-08,1,1.04737791947215,2,-0.952622080527854,-1
"rue",0.984160688077504,0.0145331751494349,0.00111121992732954,0.000169696077919168,2.49769971993885e-05,2.39644828314844e-07,4.12578426978172e-09,1,1.0173658342055,1,0.0173658342054961,0
"ruf",0.982609062182615,0.015913867145995,0.00125244236326638,0.000195033436470315,2.92985487690967e-05,2.91171978528126e-07,5.15090547992259e-09,1,1.01912253314234,1,0.0191225331423406,0
"rug",0.988491902645286,0.0106480852130143,0.000739491632235745,0.000105835379018648,1.45589060511764e-05,1.24269441736935e-07,1.95495264421197e-09,1,1.01250344331567,1,0.012503443315671,0
"ruh",0.129212395052579,0.26492911238935,0.211627234197881,0.175063542781686,0.179331301070028,0.0333528848730911,0.00648352963538534,2,3.13636501558805,5,-1.86363498441195,-3
"ruk",0.990699346663348,0.00864844722181823,0.000564440900884144,7.74775974611286e-05,1.02056297773823e-05,8.07874377395379e-08,1.19927290320732e-09,1,1.01005099546791,1,0.0100509954679056,0
"run",0.997396564693795,0.00247510975742771,0.00011452330966788,1.24955467419863e-05,1.29982480356894e-06,6.7942016457323e-09,7.3361761110391e-11,1,1.00274687672738,1,0.00274687672738261,0
"ruo",0.403673993032183,0.327950156764988,0.14424482571084,0.0758024631291812,0.044169306198603,0.00378470254265961,0.000374552621545732,1,2.0416952508112,3,-0.958304749188804,-2
"rup",0.958561009575605,0.0367205411138517,0.00385228696195716,0.000729501607580674,0.000134713501527051,1.9030237979889e-06,4.42156805613436e-08,1,1.04716225427969,2,-0.95283774572031,-1
"ruq",0.589501209611638,0.272166642292694,0.0862180270416641,0.0355856623595177,0.0155897602547901,0.000877445576260572,6.12528634355014e-05,1,1.61847346953565,3,-1.38152653046435,-2
"rut",0.599140705501725,0.267941666212607,0.083400459066612,0.0339852030374648,0.014669271595244,0.000807358600138364,5.53359862083269e-05,1,1.59974408875714,1,0.599744088757143,0
"ruu",0.268406230313787,0.327955464638263,0.186175121930004,0.11850121674807,0.0872077530267751,0.0103916503374574,0.00136256300564275,2,2.46477400057073,2,0.464774000570726,0
"rwa",0.612298966951401,0.261988974443545,0.0795966470683211,0.0318694295952296,0.0134785919529553,0.000719315643653351,4.80743448945109e-05,1,1.57458994946533,1,0.574589949465331,0
"rwk",0.902322360781718,0.082154521789907,0.0119859870235611,0.00285005834754604,0.000672342519665192,1.42734426064051e-05,4.56094996215128e-07,1,1.11744014474134,1,0.117440144741337,0
"rwm",0.925535518612174,0.0638785654078158,0.0083426157019334,0.00183698164846002,0.000398727748545435,7.37917574877844e-06,2.11705322272771e-07,1,1.08770781886192,2,-0.912292181138078,-1
"rwo",0.996804960329294,0.00302883875210236,0.00014770384295304,1.66880077903109e-05,1.79893824259203e-06,1.00161120508702e-08,1.13505205234787e-10,1,1.00338155697594,1,0.00338155697594145,0
"rwr",0.999109086554612,0.000857309111790383,3.05530691839806e-05,2.80539069086316e-06,2.44929283410578e-07,9.36475008650461e-10,7.96462895635841e-12,1,1.00092781586953,1,0.000927815869527393,0
"ryn",0.18938715312644,0.303202630469553,0.205276243338975,0.149445845585471,0.130075467188695,0.0194902133021994,0.00312244698866604,2,2.79858027110169,3,-0.201419728898308,-1
"rys",0.441058836876386,0.321109847529882,0.132207931938789,0.0661511823208419,0.0363477291745739,0.0028608406580819,0.000263631501444817,1,1.94525616736736,3,-1.05474383263264,-2
"ryu",0.616787338218051,0.2599101928205,0.0783106163184227,0.0311656666238621,0.0130892097379556,0.000691180141030423,4.57961401781892e-05,1,1.56611594182698,3,-1.43388405817302,-2
"saa",0.679783285402988,0.228238953691527,0.0609236674199892,0.0222133643622328,0.00843638313543837,0.00038201029258278,2.2335695241904e-05,1,1.45251597979432,2,-0.547484020205677,-1
"sab",0.397655482638952,0.32881099477191,0.146183910056172,0.0774377621482576,0.0455575861262788,0.00395797617370275,0.000396288084727137,1,2.05789005521102,1,1.05789005521102,0
"sac",0.0409767261837073,0.149027356564565,0.176535391577077,0.199250931478456,0.307741605249028,0.0960944798975749,0.0303735090495917,5,3.99353080893562,3,0.993530808935624,2
"sad",0.880823135461027,0.0985361799859125,0.0156653858216689,0.00395493718647066,0.000996015868098055,2.35278537871197e-05,8.17823035625942e-07,1,1.1458383728682,1,0.145838372868204,0
"sae",0.00493212947937832,0.0378777434761095,0.0757687833186809,0.131125045286872,0.369030467239942,0.23075456487067,0.150511266328348,5,5.11575273725729,5,0.11575273725729,0
"saf",0.848714770861841,0.122074229999275,0.0216483826228334,0.00590059871092408,0.00161656144110833,4.37619970528047e-05,1.694366965177e-06,1,1.1897680133292,1,0.189768013329203,0
"sah",0.762687837413277,0.179863354231839,0.0401657488868952,0.0128879181301695,0.00423461021287719,0.0001530678686128,7.4632563289434e-06,1,1.31660716612868,1,0.316607166128685,0
"saj",0.643771469063936,0.24690607491972,0.0707073301577995,0.027122732379636,0.0109179356130737,0.000540483007304471,3.39748585305166e-05,1,1.51626693901423,1,0.516266939014227,0
"sak",0.281756872491283,0.330019121354766,0.182343742697581,0.113708416249849,0.0815907816646674,0.00938699000566356,0.00119407553618955,2,2.4162943854036,4,-1.5837056145964,-2
"san",0.661076491437054,0.238119569519377,0.0659521865196877,0.0246956968221048,0.0096693700350885,0.00045882067866132,2.78649880260939e-05,1,1.48524980648688,1,0.485249806486884,0
"sao",0.340653236819251,0.333316028438603,0.164392876470227,0.0941086086085184,0.0608118121265426,0.00604004294940352,0.000677394587454416,1,2.22193943798253,1,1.22193943798253,0
"saq",0.953703642791156,0.0408082960071487,0.00445412324096095,0.000866689723279745,0.000164745838616698,2.44343260435986e-06,5.89662331185181e-08,1,1.0529881659738,1,0.052988165973797,0
"sar",3.98369611265181e-05,0.000982045936163342,0.00441158150777366,0.0152292726390205,0.123303264378958,0.226513354415206,0.629520644161752,7,6.45839672143115,7,-0.541603278568854,0
"sas",0.909317803882224,0.0767128817156696,0.0108502586724845,0.0025249503279412,0.000581850968732534,1.18859509977698e-05,3.68481950618893e-07,1,1.10837729456608,1,0.108377294566085,0
"sat",0.993018288877629,0.00653127582145374,0.000392955454181276,5.10750373214908e-05,6.35856950126357e-06,4.56121923564368e-08,6.27720986301483e-10,1,1.00749607794707,1,0.00749607794707363,0
"sau",0.608067076628105,0.263926575296816,0.080814583293817,0.0325412983582801,0.0138534441683297,0.00074670967138124,5.03125832707063e-05,1,1.58262883748914,2,-0.417371162510861,-1
"sav",0.946629311407717,0.0467013328826741,0.00536931450038258,0.00108275267646574,0.000213821852181439,3.38091537932517e-06,8.57651996089004e-08,1,1.06156092648966,1,0.0615609264896566,0
"saw",0.849361361033398,0.121610940357301,0.0215224960764826,0.00585792020698661,0.00160234324656106,4.32672342004503e-05,1.67184507049445e-06,1,1.1888654333589,4,-2.8111345666411,-3
"sax",0.884842213075488,0.0955123501273404,0.0149566854026044,0.003736312230049,0.000930138848188378,2.15618846143295e-05,7.38431715552323e-07,1,1.14046745302881,1,0.140467453028815,0
"say",0.86327508470649,0.111535522398813,0.0188663284070041,0.00497441451666303,0.0013138811359934,3.35299306537529e-05,1.23890438297192e-06,1,1.16962203038635,1,0.16962203038635,0
"saz",0.908850382790562,0.07707822440277,0.0109251610900749,0.00254614365386219,0.000587677424615407,1.20367074757377e-05,3.73930639896436e-07,1,1.10898011436419,1,0.108980114364186,0
"sba",0.998727252241477,0.00122040374159138,4.73240105729467e-05,4.59388953100159e-06,4.24305805601932e-07,1.79453951698605e-09,1.64828151127949e-11,1,1.00133053972615,1,0.00133053972614716,0
"sbc",0.781773209660367,0.167701020970803,0.0357715105484597,0.011109553656759,0.00351904241276746,0.000120072652619152,5.59009822498346e-06,1,1.28728277654151,1,0.287282776541515,0
"sbd",0.967509803109634,0.0290952199337554,0.0028052912991241,0.000501452320147644,8.71001990412346e-05,1.10935673236501e-06,2.37815654946516e-08,1,1.03656424976167,1,0.0365642497616663,0
"sbf",0.564187483441999,0.282700172299012,0.0937352892789255,0.0399969673247087,0.0182139922043724,0.00108653639207579,7.95590589072193e-05,1,1.6689276579623,2,-0.331072342037699,-1
"sbg",0.426719210145963,0.32402963560607,0.136819366456411,0.0697515619977059,0.039192108323859,0.00318639549049204,0.000301721979499736,1,1.9814337971369,1,0.981433797136904,0
"sbi",0.43765139872142,0.321836034683101,0.133302618103534,0.0669954863522453,0.0370070057922742,0.00293522261643031,0.000272233730995275,1,1.95376526858413,1,0.953765268584126,0
"sbj",0.680015663633099,0.228113753028018,0.0608619534847602,0.0221834360572937,0.00842179517434183,0.000381125300218943,2.22733222680072e-05,1,1.45211441530149,1,0.45211441530149,0
"sbk",0.947042316235904,0.0463592028237048,0.00531467695531507,0.00106961753193224,0.000210781385302616,3.32105375155933e-06,8.40140896851693e-08,1,1.06105764422464,1,0.0610576442246382,0
"sbl",0.925763545510329,0.063695872753964,0.00830866466339042,0.00182796974842014,0.00039641209879604,7.32531225178246e-06,2.09912848769811e-07,1,1.08742064575954,1,0.0874206457595408,0
"sbm",0.903742918002726,0.081053997927648,0.0117528229307456,0.00278266609765909,0.00065339231798911,1.37654968073164e-05,4.37226425287207e-07,1,1.11559266219666,2,-0.884407337803339,-1
"sbn",0.84933219843157,0.121631845104266,0.0215281692112884,0.00585984199407608,0.00160298293748107,4.32894652984128e-05,1.67285602037381e-06,1,1.18890612572161,1,0.18890612572161,0
"sbo",0.0075363128640684,0.0507820490675734,0.0926709481524989,0.148628481544614,0.374776640190985,0.207431779867339,0.118173788312922,5,4.92731757998458,6,-1.07268242001542,-1
"sbp",0.878938390758679,0.0999481814369475,0.0160009286539267,0.00405937041887194,0.0010277819237281,2.44897021726143e-05,8.57105673990333e-07,1,1.14836686884124,2,-0.851633131158764,-1
"sbq",0.52438646846872,0.297544031061581,0.105868883322145,0.0475683542578919,0.0230116113920635,0.00150217349993687,0.000118477997662181,1,1.75225504153346,1,0.752255041533457,0
"sbr",0.536540175405912,0.293241355087082,0.102126175261147,0.0451715709100737,0.0214530596185729,0.00136259867426303,0.000105065042948715,1,1.7262640404429,1,0.726264040442896,0
"sbs",0.946757193317508,0.0465954213677615,0.00535238101924052,0.00107867869302181,0.000212878071942368,3.36231011710542e-06,8.52204082857355e-08,1,1.06140505464611,1,0.0614050546461129,0
"sbt",0.464741296476199,0.315522770893844,0.124626831660484,0.0604724674807195,0.0320353299295756,0.00239059805690134,0.000210705502276753,1,1.88755237967344,2,-0.11244762032656,-1
"sbu",0.899699705683415,0.0841803451323406,0.0124197951571476,0.00297631288256139,0.000708105620388366,1.52430877093934e-05,4.92436437515842e-07,1,1.12086046663305,1,0.120860466633046,0
"sbw",0.531763625276674,0.294956988172498,0.103593380096239,0.046104486853014,0.0220553319867012,0.00141602709908473,0.000110160515788049,1,1.73641963546098,4,-2.26358036453902,-3
"sbx",0.684447239829979,0.225714646902861,0.0596886246371595,0.021616903924878,0.00814691671641676,0.000364556487694068,2.11115010113616e-05,1,1.44447972626202,1,0.44447972626202,0
"sby",0.968910028410571,0.0278903623700123,0.00264926706813629,0.000468764039170178,8.05494995407274e-05,1.00732285135408e-06,2.12897184326266e-08,1,1.03492255097453,1,0.0349225509745255,0
"scb",0.512340189621229,0.301602242581346,0.109608168306105,0.0500196168629671,0.0246436136416899,0.00165285310572072,0.000133315880942897,1,1.77851604516348,3,-1.22148395483652,-2
"sce",0.623249201180951,0.256874778992627,0.0764696240977454,0.0301682991414007,0.0125431343511612,0.000652280450879394,4.26817852356987e-05,1,1.55400895498278,2,-0.445991045017224,-1
"scg",0.813423532754334,0.146703676230607,0.0288334838403185,0.00845003257232857,0.00250872102706734,7.7240826728997e-05,3.31274861498088e-06,1,1.24016170636183,1,0.240161706361834,0
"sch",0.911664864295042,0.0748745794513821,0.0104763184702645,0.00241968233241185,0.000553066081218967,1.11474067452377e-05,3.41962935745954e-07,1,1.10535631652536,1,0.105356316525363,0
"sci",0.748616594187938,0.188588117278518,0.0435021757582926,0.014285047837749,0.00481752579285066,0.000181399616331901,9.13952831971265e-06,1,1.33867955073133,1,0.338679550731331,0
"sck",0.995812215322454,0.00395351284296086,0.000206967462618501,2.45138778506293e-05,2.77347184907129e-06,1.68187900273509e-08,2.03476457905083e-10,1,1.00445216860395,1,0.00445216860395492,0
"scl",0.969020255607121,0.0277953739997745,0.00263707950053316,0.000466226129032687,8.00441293834497e-05,9.99533146361919e-07,2.11010088291275e-08,1,1.03479351217726,1,0.0347935121772576,0
"scn",0.892737448608537,0.0895209029364611,0.013592040344956,0.00332299103759626,0.000807993801183016,1.80244074020619e-05,5.98863864387233e-07,1,1.12999964716409,1,0.129999647164091,0
"sco",0.936062208673725,0.0553776469732988,0.00681538648996438,0.00144035665203102,0.000299117933956206,5.14394069917046e-06,1.39336325699624e-07,1,1.0745525173666,1,0.0745525173665955,0
"scp",0.565800929123096,0.282053509840126,0.0932512475973841,0.0397066319247692,0.0180373762395575,0.00107204473829725,7.82605367700695e-05,1,1.66565519267954,1,0.665655192679538,0
"scq",0.248787476321418,0.323919778741917,0.191567002488881,0.125780410099432,0.0961971949595158,0.0120883600813867,0.00165977730745037,2,2.53958425810767,5,-2.46041574189233,-3
"scs",0.125191894080806,0.261544055486567,0.211588313432708,0.176764654113412,0.183389186164483,0.0346784404417957,0.00684345628022742,2,3.16302432924049,3,0.163024329240495,-1
"scu",0.898666887791443,0.0849760062484118,0.0125918097563005,0.00302668492352165,0.000722467524494674,1.56364594512404e-05,5.07296376683897e-07,1,1.12221077670507,1,0.122210776705073,0
"scv",0.017006999742225,0.0871302134962682,0.131171148342535,0.179662441397781,0.362239030878449,0.155318470807229,0.0674716953355126,5,4.5188384839377,5,-0.481161516062301,0
"scw",0.935877103361398,0.0555283330826716,0.00684151610719863,0.00144698601474402,0.000300742039274327,5.1789594579521e-06,1.40435255757687e-07,1,1.07478202890722,1,0.0747820289072223,0
"sda",0.876178685777451,0.102008774749108,0.0164958833653873,0.00421448342791575,0.00107531044397824,2.59451630542085e-05,9.17073105677346e-07,1,1.15208046179345,1,0.152080461793448,0
"sdb",0.324857305485375,0.333293843262294,0.169333268514824,0.0991215501846582,0.0658143847299366,0.00679252258018115,0.000787125242731501,2,2.27126793412296,3,-0.728732065877043,-1
"sdc",0.724926148675332,0.20280781114563,0.0492973663324682,0.0168056190534741,0.00591258028376385,0.000237837213947212,1.26372953846987e-05,1,1.37673473194809,2,-0.623265268051912,-1
"sde",0.836995612445081,0.130395768229194,0.023966727412399,0.00669916129308357,0.00188716200857708,5.3425314400557e-05,2.14329726477835e-06,1,1.20625534132314,1,0.206255341323143,0
"sdf",0.000791829850002497,0.010008472963797,0.0283637721429201,0.0657986432278943,0.286238313670266,0.284566244859381,0.324232723285739,7,5.77731276562572,3,2.77731276562572,4
"sdg",0.59853376119453,0.268211102588901,0.0835771039350182,0.0340847065177023,0.0147260047867999,0.000811627932075676,5.56930449734372e-05,1,1.60091574708946,1,0.600915747089463,0
"sdh",0.935108934325912,0.0561531984250544,0.00695023591058541,0.00147463017498628,0.000307530235422182,5.32586933232881e-06,1.45058706935153e-07,1,1.07573518141178,1,0.0757351814117757,0
"sdj",0.948075422662749,0.0455023624670409,0.00517864775189281,0.00103704173174757,0.000203271487144274,3.17416071471399e-06,7.97387107454028e-08,1,1.05980021835048,1,0.0598002183504844,0
"sdm",0.715913532442746,0.208061133190984,0.0515587832478943,0.017821019971224,0.00636880280509333,0.000262503840726458,1.42245013319275e-05,1,1.39151483703244,1,0.391514837032442,0
"sdn",0.729834751561939,0.199910247450032,0.0480786970908231,0.0162657911159225,0.00567350225748642,0.000225174824103447,1.18356996930968e-05,1,1.36875591232807,2,-0.631244087671933,-1
"sdo",0.661317069533034,0.237995003835612,0.0658867700080149,0.0246628487605591,0.00965276057369968,0.000457760140265218,2.77871488146841e-05,1,1.48482365602233,2,-0.515176343977668,-1
"sdp",0.716282608391234,0.207847710316942,0.0514655755592176,0.0177788187138848,0.00634967399013964,0.000261456580853192,1.41564477286193e-05,1,1.39090623512823,1,0.390906235128228,0
"sdr",0.864780251712296,0.110433368333177,0.0185851359986876,0.00488282709331733,0.00128464277226326,3.2576444722765e-05,1.19764553663249e-06,1,1.16756076079639,1,0.167560760796391,0
"sds",0.000314435898034604,0.00496049937130582,0.0163951493594293,0.0433786898479471,0.230883186241046,0.281742693438414,0.422325345843823,7,6.0340851548532,7,-0.965914845146802,0
"sdu",0.322538096575714,0.333240087521029,0.17005248137653,0.0998724078743147,0.0665813006221728,0.00691088168089338,0.000804744349346298,2,2.27867035088627,2,0.278670350886269,0
"sdx",0.163323245086983,0.289191708385462,0.20934283930334,0.160461056077059,0.14908371527456,0.0243769654538221,0.00422047041877516,2,2.93280306610332,3,-0.0671969338966827,-1
"sea",0.677659874211257,0.229380223225172,0.0614884573412202,0.0224878650086355,0.00857049484898309,0.000390172891747587,2.2912472984693e-05,1,1.4561910516261,1,0.456191051626098,0
"sec",0.0120587378497504,0.0696496842687068,0.114062958431738,0.167351661571714,0.371697097765292,0.178192430904288,0.0869874292085107,5,4.699505706681,5,-0.300494293319002,0
"sed",0.811601179837331,0.147940606366522,0.029220680985423,0.0085935008109167,0.00256126316600913,7.93488238163276e-05,3.4200099813253e-06,1,1.24282478761312,1,0.242824787613125,0
"see",0.0736709291420256,0.204795444888674,0.201373700788939,0.196016903123322,0.248317635693681,0.0606625352784186,0.0151628510849408,5,3.58315388151298,3,0.583153881512978,2
"sef",0.996903744347288,0.00293652848379622,0.000142044199091029,1.59622012020355e-05,1.71122734327067e-06,9.43515365836589e-09,1.06125441767801e-10,1,1.00327539620748,1,0.0032753962074783,0
"seg",0.594474918820022,0.270001154387062,0.0847610322532796,0.0347544900569241,0.0151096017599383,0.000840669159539953,5.81335632336977e-05,1,1.60877724328125,4,-2.39122275671875,-3
"seh",0.999746681363486,0.000246155614454846,6.62077430679808e-06,5.05488279012312e-07,3.66585517497242e-08,1.00260688640219e-10,6.60804744256893e-13,1,1.00026106076738,1,0.00026106076738075,0
"sei",0.201243484588445,0.308487075642052,0.202953099555014,0.144542855636449,0.12237176089676,0.0176636824803827,0.0027380412008976,2,2.74225554485577,1,1.74225554485577,1
"sej",0.00942658851652222,0.0591019194535217,0.102529729124678,0.15771896575967,0.374651723564982,0.193881351804815,0.10268972177581,5,4.82147025892076,7,-2.17852974107924,-2
"sek",0.019560322858813,0.0952504281150667,0.138378935446083,0.18412287446259,0.356520665012143,0.145821203556001,0.0603455705493037,5,4.4416390235194,5,-0.558360976480598,0
"sel",0.0887388359139405,0.224397107818294,0.206750131152642,0.191202327649473,0.226414920033783,0.0507781080098501,0.0117185694220171,5,3.44136598978848,1,2.44136598978848,4
"sen",0.963950085813242,0.0321436754476166,0.00321171421597166,0.00058825076012381,0.000104847738641611,1.39508444785275e-06,3.09399561526646e-08,1,1.04075840817647,1,0.040758408176474,0
"seo",0.268098072344512,0.327901493233147,0.186262136063222,0.118613384304207,0.0873419853935129,0.0104161803691607,0.00136674829223926,2,2.4659152514455,3,-0.534084748554499,-1
"sep",0.959719563386367,0.0357403688025706,0.00371210186195492,0.000698151662749336,0.000127987287103837,1.7859001755216e-06,4.10990790289389e-08,1,1.0457801527585,1,0.0457801527584953,0
"seq",0.951423695541763,0.0427152027307175,0.00474420128174169,0.000934240257917995,0.000179867775596865,2.72553002034215e-06,6.6882242411026e-08,1,1.0557398261139,1,0.0557398261138986,0
"ser",0.000772477566679939,0.00982417759226802,0.0279610261748238,0.0651012760301153,0.284778290009418,0.284735361181559,0.326827391445137,7,5.78480437264855,5,0.784804372648546,2
"ses",0.960803365702869,0.0348215895523457,0.00358217029213104,0.0006693090007307,0.000121846818285865,1.68031689817827e-06,3.83167391149186e-08,1,1.04448987589687,1,0.044489875896869,0
"set",0.619625962536363,0.258582941034703,0.0775003532041122,0.0307252413522693,0.0128472352516786,0.000673862137397396,4.44044834764235e-05,1,1.5607840500943,1,0.560784050094296,0
"sev",0.925121070134612,0.0642104549304222,0.00840441910978362,0.00185340847916116,0.000402954640519204,7.4777153065142e-06,2.14990194868925e-07,1,1.08823001566725,1,0.0882300156672513,0
"sew",0.812506920802617,0.147326257540026,0.0290280450263984,0.00852204829478576,0.00253506592879704,7.82960362952778e-05,3.36637107989368e-06,1,1.24150043460032,1,0.241500434600324,0
"sey",0.401997751831019,0.328196855812714,0.144784973453676,0.0762555962726288,0.0445521309429946,0.00383220779788729,0.000380483889080518,1,2.04618605763385,1,1.04618605763385,0
"sez",0.748677998263711,0.188550493318616,0.0434874422618416,0.0142787906154989,0.00481487590334129,0.000181268026240744,9.13161075066782e-06,1,1.33858238309787,1,0.338582383097868,0
"sfm",0.680272500613869,0.22797530469531,0.0607937656567477,0.0221503833587195,0.00840569206963238,0.000380149051192435,2.22045545288374e-05,1,1.45167072694663,1,0.451670726946629,0
"sfw",0.985933938722238,0.0129483151872147,0.000954844069511851,0.000142295175553753,2.04162802243113e-05,1.87445973853784e-07,3.11928338714296e-09,1,1.01536750991937,1,0.0153675099193662,0
"sgb",0.856864229917815,0.116203090048672,0.0200775471659687,0.00537322327634315,0.0014426779806368,3.78051299804172e-05,1.42648058476524e-06,1,1.1784461506656,1,0.178446150665596,0
"sgc",0.984925373068724,0.0138506641343505,0.00104310944995889,0.000157672861361258,2.29605425547952e-05,2.16272275088691e-07,3.67077590546216e-09,1,1.0165028471746,1,0.016502847174602,0
"sge",0.48588395076818,0.309767923630899,0.117912960572189,0.0556750708015342,0.0285556332357494,0.00203227143193763,0.000172189559510594,1,1.83803608463963,1,0.838036084639629,0
"sgh",0.715987079341737,0.208018615411946,0.0515402054005162,0.0178126061600694,0.00636498787505735,0.00026229489197549,1.42109186985762e-05,1,1.39139353616548,1,0.391393536165484,0
"sgi",0.652449077272468,0.242543050300556,0.068310701665944,0.0258897874237207,0.0102784196311918,0.000498181866014136,3.07818401052984e-05,1,1.50062309479908,1,0.500623094799076,0
"sgk",0.205274011770993,0.310141901816693,0.202107530026937,0.142894637543557,0.119872131011626,0.0170895284205217,0.00262025940967281,2,2.72369859710839,2,0.723698597108386,0
"sgm",0.00171628316600571,0.0177686820136402,0.0438140531077405,0.0903385704606524,0.329063383872333,0.271795922643889,0.245503104735739,5,5.52466427673429,7,-1.47533572326571,-2
"sgp",0.790065078098571,0.162299711562075,0.033910857456414,0.0103781659161669,0.0032337760583252,0.000107508685935231,4.90222251192662e-06,1,1.27475798522145,1,0.274757985221453,0
"sgr",0.729657073219586,0.200015577810529,0.0481226484420852,0.0162851700230076,0.00568204257101379,0.00022562396005954,1.18639737194393e-05,1,1.36904385869039,1,0.369043858690391,0
"sgt",0.728903305592797,0.2004620500825,0.0483092389895102,0.0163675160784416,0.00571836776352341,0.000227536960173191,1.19845330540658e-05,1,1.37026613935013,1,0.37026613935013,0
"sgu",0.190493779222268,0.303722981502324,0.205070461531085,0.148984944747039,0.129333375269195,0.0193104823193205,0.00308397540876848,2,2.7932085039316,5,-2.2067914960684,-3
"sgw",0.998784991806716,0.00116560483155337,4.46993953649999e-05,4.30740403356555e-06,3.94899240641067e-07,1.6481062070639e-09,1.49851242525756e-11,1,1.00126951376179,1,0.00126951376178819,0
"sgz",0.929321743558002,0.0608368353939613,0.00778378517013434,0.00168974582763581,0.000361190012700741,6.51675934693063e-06,1.83278219267891e-07,1,1.08295208673399,1,0.0829520867339906,0
"sha",0.632580689100561,0.252403493474161,0.0738333421456724,0.0287606566889691,0.0117840016535025,0.000599307348484679,3.85095886498155e-05,1,1.53671574872075,1,0.536715748720745,0
"shb",0.243411019669575,0.322592716105536,0.192986294509842,0.127823888098886,0.0988271291871433,0.0126055496234078,0.00175340280561009,2,2.56089365112115,1,1.56089365112115,1
"shc",0.970499972763644,0.0265182093743677,0.00247483483634514,0.00043266047497259,7.34055394072675e-05,8.9834083982776e-07,1.86704232074675e-08,1,1.03306408635634,1,0.0330640863563434,0
"she",0.975600165980744,0.0220863556481153,0.00193595296461657,0.000324315213483195,5.26023000658737e-05,5.96216875314859e-07,1.16760994206544e-08,1,1.02714466755903,1,0.0271446675590346,0
