ID,ID_ISO_A3,ID_ISO_A2,ID_FIPS,NAM_LABEL,NAME_PROP,NAME2,NAM_ANSI,LANG_ISO,iso639_3_macro,glottocode,Family_name_glottolog,Population_numeric_ethnologue,AES,Language_status_ethnologue,iso_macro,EGIDS,LMP_POP1,LEI,UNESCO,count
MCF-BRA,mcf-BRA,mcf-br,mcf-BR,Matsés,Matsés,MATSES,Matsés,mcf,NA,mats1244,Pano-Tacanan,2230,shifting,"5 (Developing). Recognized language (1993, Constitution, Article 48).",mcf-NA,5,2230,Threatened,Vulnerable,2
MCH-VEN,mch-VEN,mch-ve,mch-VE,Maquiritari,Maquiritari,MAQUIRITARI,Maquiritari,mch,NA,maqu1238,Cariban,5950,shifting,"6a (Vigorous). Recognized language (2008, Indigenous Languages Law, Article 4).",mch-NA,6a,5950,Threatened,Vulnerable,2
MCH-BRA,mch-BRA,mch-br,mch-BR,Maquiritari,Maquiritari,MAQUIRITARI,Maquiritari,mch,NA,maqu1238,Cariban,5950,shifting,"6a (Vigorous). Recognized language (2008, Indigenous Languages Law, Article 4).",mch-NA,6a,5950,Threatened,Vulnerable,2
MCK-AGO,mck-AGO,mck-ao,mck-AO,Mbunda,Mbunda,MBUNDA,Mbunda,mck,NA,mbun1249,Atlantic-Congo,218000,not endangered,5 (Developing).,mck-NA,5,218000,NA,NA,2
MCK-ZMB,mck-ZMB,mck-zm,mck-ZA,Mbunda,Mbunda,MBUNDA,Mbunda,mck,NA,mbun1249,Atlantic-Congo,218000,not endangered,5 (Developing).,mck-NA,5,218000,NA,NA,2
MCN-TCD,mcn-TCD,mcn-td,mcn-CD,Masana,Masana,MASANA,Masana,mcn,NA,masa1322,Afro-Asiatic,295000,not endangered,5 (Developing).,mcn-NA,5,233000,NA,NA,2
MCN-CMR,mcn-CMR,mcn-cm,mcn-CM,Masana,Masana,MASANA,Masana,mcn,NA,masa1322,Afro-Asiatic,295000,not endangered,5 (Developing).,mcn-NA,5,233000,NA,NA,2
MCS-CMR,mcs-CMR,mcs-cm,mcs-CM,Mambai,Mambai,MAMBAI,Mambai,mcs,NA,mamb1294,Atlantic-Congo,14000,threatened,6a (Vigorous).,mcs-NA,6a,10000,Vulnerable,Severely endangered,2
MCS-TCD,mcs-TCD,mcs-td,mcs-CD,Mambai,Mambai,MAMBAI,Mambai,mcs,NA,mamb1294,Atlantic-Congo,14000,threatened,6a (Vigorous).,mcs-NA,6a,10000,Vulnerable,Severely endangered,2
MDD-CMR,mdd-CMR,mdd-cm,mdd-CM,Mbum,Mbum,MBUM,Mbum,mdd,NA,mbum1254,Atlantic-Congo,51100,not endangered,5 (Developing).,mdd-NA,5,51100,NA,NA,2
MDD-CAF,mdd-CAF,mdd-cf,mdd-CT,Mbum,Mbum,MBUM,Mbum,mdd,NA,mbum1254,Atlantic-Congo,51100,not endangered,5 (Developing).,mdd-NA,5,51100,NA,NA,2
MDT-COG,mdt-COG,mdt-cg,mdt-CF,Mbere,Mbere,MBERE,Mbere,mdt,NA,mber1257,Atlantic-Congo,135500,not endangered,6a (Vigorous).,mdt-NA,6a,105900,NA,NA,2
MDT-GAB,mdt-GAB,mdt-ga,mdt-GB,Mbere,Mbere,MBERE,Mbere,mdt,NA,mber1257,Atlantic-Congo,135500,not endangered,6a (Vigorous).,mdt-NA,6a,105900,NA,NA,2
MEL-MYS,mel-MYS,mel-my,mel-MY,Central Melanau,"Melanau, Central","MELANAU, CENTRAL","Melanau, Central",mel,NA,cent2101,Austronesian,113280,threatened,6b (Threatened).,mel-NA,6b,113280,NA,NA,2
MEL-BRN,mel-BRN,mel-bn,mel-BX,Central Melanau,"Melanau, Central","MELANAU, CENTRAL","Melanau, Central",mel,NA,cent2101,Austronesian,113280,threatened,6b (Threatened).,mel-NA,6b,113280,NA,NA,2
MEN-SLE,men-SLE,men-sl,men-SL,Mende,Mende,MENDE,Mende,men,NA,mend1266,Mande,1976000,not endangered,"2 (Provincial). Statutory provincial working language in Eastern and Northern provinces; also in Southern province interior (2004, Article 16(1), Local Government Act).",men-NA,2,1499700,NA,NA,2
MEN-LBR,men-LBR,men-lr,men-LI,Mende,Mende,MENDE,Mende,men,NA,mend1266,Mande,1976000,not endangered,"2 (Provincial). Statutory provincial working language in Eastern and Northern provinces; also in Southern province interior (2004, Article 16(1), Local Government Act).",men-NA,2,1499700,NA,NA,2
MEO-MYS,meo-MYS,meo-my,meo-MY,Kedah Malay,"Malay, Kedah","MALAY, KEDAH","Malay, Kedah",meo,msa,keda1251,Austronesian,2600000,not endangered,3 (Wider communication).,meo-MSA,3,2600000,NA,NA,2
MEO-THA,meo-THA,meo-th,meo-TH,Satun Malay,"Malay, Satun","MALAY, SATUN","Malay, Satun",meo,msa,keda1251,Austronesian,2600000,not endangered,3 (Wider communication).,meo-MSA,3,2600000,NA,NA,2
MEV-LBR,mev-LBR,mev-lr,mev-LI,Mano,Mano,MANO,Mano,mev,NA,mann1248,Mande,390000,not endangered,5 (Developing).,mev-NA,5,390000,NA,NA,2
MEV-GIN,mev-GIN,mev-gn,mev-GV,Mano,Mano,MANO,Mano,mev,NA,mann1248,Mande,390000,not endangered,5 (Developing).,mev-NA,5,390000,NA,NA,2
MFI-NGA,mfi-NGA,mfi-ng,mfi-NI,Wandala,Wandala,WANDALA,Wandala,mfi,NA,wand1278,Afro-Asiatic,43500,not endangered,5 (Developing).,mfi-NA,5,43500,NA,NA,2
MFI-CMR,mfi-CMR,mfi-cm,mfi-CM,Wandala,Wandala,WANDALA,Wandala,mfi,NA,wand1278,Afro-Asiatic,43500,not endangered,5 (Developing).,mfi-NA,5,43500,NA,NA,2
MFQ-TGO,mfq-TGO,mfq-tg,mfq-TO,Moba,Moba,MOBA,Moba,mfq,NA,moba1244,Atlantic-Congo,320800,not endangered,5 (Developing).,mfq-NA,5,190800,NA,NA,2
MFQ-BFA,mfq-BFA,mfq-bf,mfq-UV,Moba,Moba,MOBA,Moba,mfq,NA,moba1244,Atlantic-Congo,320800,not endangered,5 (Developing).,mfq-NA,5,190800,NA,NA,2
MGH-MOZ,mgh-MOZ,mgh-mz,mgh-MZ,Makhuwa-Meetto,Makhuwa-Meetto,MAKHUWA-MEETTO,Makhuwa-Meetto,mgh,NA,makh1261,Atlantic-Congo,1528000,not endangered,5 (Developing).,mgh-NA,5,1348000,NA,NA,2
MGH-TZA,mgh-TZA,mgh-tz,mgh-TZ,Makhuwa-Meetto,Makhuwa-Meetto,MAKHUWA-MEETTO,Makhuwa-Meetto,mgh,NA,makh1261,Atlantic-Congo,1528000,not endangered,5 (Developing).,mgh-NA,5,1348000,NA,NA,2
MGP-NPL,mgp-NPL,mgp-np,mgp-NP,Eastern Magar,"Magar, Eastern","MAGAR, EASTERN","Magar, Eastern",mgp,NA,east2352,Sino-Tibetan,533700,shifting,6b (Threatened). Language of recognized indigenous nationality: Magar.,mgp-NA,6b,533700,NA,Definitely endangered,2
MGP-IND,mgp-IND,mgp-in,mgp-IN,Eastern Magar,"Magar, Eastern","MAGAR, EASTERN","Magar, Eastern",mgp,NA,east2352,Sino-Tibetan,533700,shifting,6b (Threatened). Language of recognized indigenous nationality: Magar.,mgp-NA,6b,533700,NA,Definitely endangered,2
MGR-ZMB,mgr-ZMB,mgr-zm,mgr-ZA,Mambwe-Lungu,Mambwe-Lungu,MAMBWE-LUNGU,Mambwe-Lungu,mgr,NA,mamb1296,Atlantic-Congo,502000,not endangered,5 (Developing).,mgr-NA,5,502000,NA,NA,2
MGR-TZA,mgr-TZA,mgr-tz,mgr-TZ,Mambwe-Lungu,Mambwe-Lungu,MAMBWE-LUNGU,Mambwe-Lungu,mgr,NA,mamb1296,Atlantic-Congo,502000,not endangered,5 (Developing).,mgr-NA,5,502000,NA,NA,2
MHI-UGA,mhi-UGA,mhi-ug,mhi-UG,Ma’di,Ma’di,MA’DI,Ma’di,mhi,NA,madi1260,Central Sudanic,311000,not endangered,5 (Developing).,mhi-NA,5,314000,NA,NA,2
MHI-SSD,mhi-SSD,mhi-ss,mhi-OD,Ma’di,Ma’di,MA’DI,Ma’di,mhi,NA,madi1260,Central Sudanic,311000,not endangered,5 (Developing).,mhi-NA,5,314000,NA,NA,2
MHO-AGO,mho-AGO,mho-ao,mho-AO,Mashi,Mashi,MASHI,Mashi,mho,NA,mash1267,Atlantic-Congo,21630,threatened,6a (Vigorous).,mho-NA,6a,21430,NA,NA,2
MHO-ZMB,mho-ZMB,mho-zm,mho-ZA,Mashi,Mashi,MASHI,Mashi,mho,NA,mash1267,Atlantic-Congo,21630,threatened,6a (Vigorous).,mho-NA,6a,21430,NA,NA,2
MHU-IND,mhu-IND,mhu-in,mhu-IN,Digaro-Mishmi,Digaro-Mishmi,DIGARO-MISHMI,Digaro-Mishmi,mhu,NA,diga1241,Sino-Tibetan,34850,shifting,6a (Vigorous).,mhu-NA,6a,34850,Threatened,Vulnerable,2
MHU-CHN,mhu-CHN,mhu-cn,mhu-CH,Darang Deng,Darang Deng,DARANG DENG,Darang Deng,mhu,NA,diga1241,Sino-Tibetan,34850,shifting,6a (Vigorous).,mhu-NA,6a,34850,Threatened,Vulnerable,2
MHX-MMR,mhx-MMR,mhx-mm,mhx-BM,Lhao Vo,Lhao Vo,LHAO VO,Lhao Vo,mhx,NA,maru1249,Sino-Tibetan,103500,not endangered,5 (Developing).,mhx-NA,5,103500,NA,NA,2
MHX-CHN,mhx-CHN,mhx-cn,mhx-CH,Lhaovo,Lhaovo,LHAOVO,Lhaovo,mhx,NA,maru1249,Sino-Tibetan,103500,not endangered,5 (Developing).,mhx-NA,5,103500,NA,NA,2
MID-IRQ,mid-IRQ,mid-iq,mid-IZ,Mandaic,Mandaic,MANDAIC,Mandaic,mid,NA,nucl1706,Afro-Asiatic,5500,moribund,7 (Shifting).,mid-NA,7,5500,Severely Endangered,Critically endangered,2
MID-IRN,mid-IRN,mid-ir,mid-IR,Mandaic,Mandaic,MANDAIC,Mandaic,mid,NA,nucl1706,Afro-Asiatic,5500,moribund,7 (Shifting).,mid-NA,7,5500,Severely Endangered,Critically endangered,2
MIQ-NIC,miq-NIC,miq-ni,miq-NU,Mískito,Mískito,MISKITO,Mískito,miq,NA,misk1235,Misumalpan,143000,not endangered,"2 (Provincial). Statutory provincial language in northern, southern Atlantic regions (1993, Atlantic Coast Languages Act, Article 4).",miq-NA,2,183000,At risk,NA,2
MIQ-HND,miq-HND,miq-hn,miq-HO,Mískito,Mískito,MISKITO,Mískito,miq,NA,misk1235,Misumalpan,143000,not endangered,"2 (Provincial). Statutory provincial language in northern, southern Atlantic regions (1993, Atlantic Coast Languages Act, Article 4).",miq-NA,2,183000,At risk,NA,2
MJG-CHN,mjg-CHN,mjg-cn,mjg-CH,Tu,Tu,TU,Tu,mjg,NA,tuuu1240,Mongolic,152000,threatened,7 (Shifting). Language of recognized nationality: Tu.,mjg-NA,7,152000,Endangered,Severely endangered,2
MJG-CHN,mjg-CHN,mjg-cn,mjg-CH,Tu,Tu,TU,Tu,mjg,NA,tuuu1240,Mongolic,152000,threatened,7 (Shifting). Language of recognized nationality: Tu.,mjg-NA,7,152000,Endangered,Definitely endangered,2
MJT-IND,mjt-IND,mjt-in,mjt-IN,Sauria Paharia,Sauria Paharia,SAURIA PAHARIA,Sauria Paharia,mjt,NA,saur1249,Dravidian,61000,threatened,5 (Developing).,mjt-NA,5,61000,Vulnerable,NA,2
MJT-BGD,mjt-BGD,mjt-bd,mjt-BG,Sauria Paharia,Sauria Paharia,SAURIA PAHARIA,Sauria Paharia,mjt,NA,saur1249,Dravidian,61000,threatened,5 (Developing).,mjt-NA,5,61000,Vulnerable,NA,2
MJX-IND,mjx-IND,mjx-in,mjx-IN,Mahali,Mahali,MAHALI,Mahali,mjx,NA,maha1291,Austroasiatic,36000,threatened,6b (Threatened).,mjx-NA,6b,36000,NA,NA,2
MJX-BGD,mjx-BGD,mjx-bd,mjx-BG,Mahali,Mahali,MAHALI,Mahali,mjx,NA,maha1291,Austroasiatic,36000,threatened,6b (Threatened).,mjx-NA,6b,36000,NA,NA,2
MJZ-IND,mjz-IND,mjz-in,mjz-IN,Majhi,Majhi,MAJHI,Majhi,mjz,NA,majh1253,Indo-European,44800,shifting,6b (Threatened). Language of recognized indigenous nationality: Majhi.,mjz-NA,6b,44800,Endangered,NA,2
MJZ-NPL,mjz-NPL,mjz-np,mjz-NP,Majhi,Majhi,MAJHI,Majhi,mjz,NA,majh1253,Indo-European,44800,shifting,6b (Threatened). Language of recognized indigenous nationality: Majhi.,mjz-NA,6b,44800,Endangered,NA,2
MKI-PAK,mki-PAK,mki-pk,mki-PK,Dhatki,Dhatki,DHATKI,Dhatki,mki,NA,dhat1238,Indo-European,148400,not endangered,5 (Developing).,mki-NA,5,148400,NA,NA,2
MKI-IND,mki-IND,mki-in,mki-IN,Dhatki,Dhatki,DHATKI,Dhatki,mki,NA,dhat1238,Indo-European,148400,not endangered,5 (Developing).,mki-NA,5,148400,NA,NA,2
MLF-THA,mlf-THA,mlf-th,mlf-TH,Mal,Mal,MAL,Mal,mlf,NA,mall1246,Austroasiatic,26700,not endangered,5 (Developing).,mlf-NA,5,26200,NA,NA,2
MLF-LAO,mlf-LAO,mlf-la,mlf-LA,Mal,Mal,MAL,Mal,mlf,NA,mall1246,Austroasiatic,26700,not endangered,5 (Developing).,mlf-NA,5,26200,NA,NA,2
MLS-SDN,mls-SDN,mls-sd,mls-SU,Masalit,Masalit,MASALIT,Masalit,mls,NA,nucl1440,Maban,440000,not endangered,6a (Vigorous).,mls-NA,6a,410900,NA,NA,2
MLS-TCD,mls-TCD,mls-td,mls-CD,Masalit,Masalit,MASALIT,Masalit,mls,NA,nucl1440,Maban,440000,not endangered,6a (Vigorous).,mls-NA,6a,410900,NA,NA,2
MLV-VUT,mlv-VUT,mlv-vu,mlv-NH,Mwotlap,Mwotlap,MWOTLAP,Mwotlap,mlv,NA,motl1237,Austronesian,1800,threatened,6a (Vigorous).,mlv-NA,6a,1800,Vulnerable,Critically endangered,2
MLV-VUT,mlv-VUT,mlv-vu,mlv-NH,Mwotlap,Mwotlap,MWOTLAP,Mwotlap,mlv,NA,motl1237,Austronesian,1800,threatened,6a (Vigorous).,mlv-NA,6a,1800,Critically Endangered,Critically endangered,2
MNI-IND,mni-IND,mni-in,mni-IN,Meitei,Meitei,MEITEI,Meitei,mni,NA,mani1292,Sino-Tibetan,1485000,threatened,"2 (Provincial). Statutory provincial language in Manipur State (1992, Constitution, Amendment 71).",mni-NA,2,1485000,NA,Vulnerable,2
MNI-BGD,mni-BGD,mni-bd,mni-BG,Meitei,Meitei,MEITEI,Meitei,mni,NA,mani1292,Sino-Tibetan,1485000,threatened,"2 (Provincial). Statutory provincial language in Manipur State (1992, Constitution, Amendment 71).",mni-NA,2,1485000,NA,Vulnerable,2
MNW-MMR,mnw-MMR,mnw-mm,mnw-BM,Mon,Mon,MON,Mon,mnw,NA,monn1252,Austroasiatic,851000,threatened,5 (Developing).,mnw-NA,5,851000,NA,Vulnerable,2
MNW-THA,mnw-THA,mnw-th,mnw-TH,Mon,Mon,MON,Mon,mnw,NA,monn1252,Austroasiatic,851000,threatened,5 (Developing).,mnw-NA,5,851000,NA,Vulnerable,2
MOH-CAN,moh-CAN,moh-ca,moh-CA,Mohawk,Mohawk,MOHAWK,Mohawk,moh,NA,moha1258,Iroquoian,3540,shifting,6b (Threatened).,moh-NA,6b,3540,Endangered,Definitely endangered,2
MOH-USA,moh-USA,moh-us,moh-US,Mohawk,Mohawk,MOHAWK,Mohawk,moh,NA,moha1258,Iroquoian,3540,shifting,6b (Threatened).,moh-NA,6b,3540,Endangered,Definitely endangered,2
MOP-BLZ,mop-BLZ,mop-bz,mop-BH,Mopán Maya,"Maya, Mopán","MAYA, MOPAN","Maya, Mopán",mop,NA,mopa1243,Mayan,15600,threatened,5 (Developing).,mop-NA,5,14200,Vulnerable,Severely endangered,2
MOP-GTM,mop-GTM,mop-gt,mop-GT,Mopán Maya,"Maya, Mopán","MAYA, MOPAN","Maya, Mopán",mop,NA,mopa1243,Mayan,15600,threatened,5 (Developing).,mop-NA,5,14200,Vulnerable,Severely endangered,2
MOT-COL,mot-COL,mot-co,mot-CO,Barí,Barí,BARI,Barí,mot,NA,bari1297,Chibchan,5000,threatened,6a (Vigorous).,mot-NA,6a,5000,Vulnerable,Vulnerable,2
MOT-VEN,mot-VEN,mot-ve,mot-VE,Barí,Barí,BARI,Barí,mot,NA,bari1297,Chibchan,5000,threatened,6a (Vigorous).,mot-NA,6a,5000,Vulnerable,Vulnerable,2
MPI-CMR,mpi-CMR,mpi-cm,mpi-CM,Mpade,Mpade,MPADE,Mpade,mpi,NA,mpad1242,Afro-Asiatic,16000,threatened,6b (Threatened).,mpi-NA,6b,16000,NA,NA,2
MPI-TCD,mpi-TCD,mpi-td,mpi-CD,Mpade,Mpade,MPADE,Mpade,mpi,NA,mpad1242,Afro-Asiatic,16000,threatened,6b (Threatened).,mpi-NA,6b,16000,NA,NA,2
MQL-BEN,mql-BEN,mql-bj,mql-BN,Mbelime,Mbelime,MBELIME,Mbelime,mql,NA,mbel1240,Atlantic-Congo,39900,not endangered,5 (Developing).,mql-NA,5,39900,NA,NA,2
MQL-TGO,mql-TGO,mql-tg,mql-TO,Mbelime,Mbelime,MBELIME,Mbelime,mql,NA,mbel1240,Atlantic-Congo,39900,not endangered,5 (Developing).,mql-NA,5,39900,NA,NA,2
MRA-LAO,mra-LAO,mra-la,mra-LA,Mlabri,Mlabri,MLABRI,Mlabri,mra,NA,mlab1235,Austroasiatic,154,shifting,6a (Vigorous).,mra-NA,6a,154,Threatened,Definitely endangered,2
MRA-THA,mra-THA,mra-th,mra-TH,Mlabri,Mlabri,MLABRI,Mlabri,mra,NA,mlab1235,Austroasiatic,154,shifting,6a (Vigorous).,mra-NA,6a,154,Threatened,Definitely endangered,2
MRH-MMR,mrh-MMR,mrh-mm,mrh-BM,Mara Chin,"Chin, Mara","CHIN, MARA","Chin, Mara",mrh,NA,mara1382,Sino-Tibetan,54800,threatened,4 (Educational).,mrh-NA,4,54800,Vulnerable,Definitely endangered,2
MRH-IND,mrh-IND,mrh-in,mrh-IN,Mara Chin,"Chin, Mara","CHIN, MARA","Chin, Mara",mrh,NA,mara1382,Sino-Tibetan,54800,threatened,4 (Educational).,mrh-NA,4,54800,Vulnerable,Definitely endangered,2
MSE-TCD,mse-TCD,mse-td,mse-CD,Musey,Musey,MUSEY,Musey,mse,NA,muse1242,Afro-Asiatic,358000,not endangered,5 (Developing).,mse-NA,5,229000,NA,NA,2
MSE-CMR,mse-CMR,mse-cm,mse-CM,Musey,Musey,MUSEY,Musey,mse,NA,muse1242,Afro-Asiatic,358000,not endangered,5 (Developing).,mse-NA,5,229000,NA,NA,2
MSN-VUT,msn-VUT,msn-vu,msn-NH,Vurës,Vurës,VURES,Vurës,msn,NA,vure1239,Austronesian,2000,shifting,6a (Vigorous).,msn-NA,6a,1100,Critically Endangered,Critically endangered,2
MSN-VUT,msn-VUT,msn-vu,msn-NH,Vurës,Vurës,VURES,Vurës,msn,NA,vure1239,Austronesian,2000,shifting,6a (Vigorous).,msn-NA,6a,1100,Threatened,Critically endangered,2
MSV-TCD,msv-TCD,msv-td,msv-CD,Maslam,Maslam,MASLAM,Maslam,msv,NA,masl1241,Afro-Asiatic,250,shifting,8a (Moribund).,msv-NA,8a,250,Threatened,Severely endangered,2
MSV-CMR,msv-CMR,msv-cm,msv-CM,Maslam,Maslam,MASLAM,Maslam,msv,NA,masl1241,Afro-Asiatic,250,shifting,8a (Moribund).,msv-NA,8a,250,Threatened,Severely endangered,2
MTP-BOL,mtp-BOL,mtp-bo,mtp-BL,Wichí Lhamtés Nocten,Wichí Lhamtés Nocten,WICHI LHAMTES NOCTEN,Wichí Lhamtés Nocten,mtp,NA,wich1262,Matacoan,1910,threatened,5 (Developing).,mtp-NA,5,1910,Vulnerable,Vulnerable,2
MTP-ARG,mtp-ARG,mtp-ar,mtp-AR,Wichí Lhamtés Nocten,Wichí Lhamtés Nocten,WICHI LHAMTES NOCTEN,Wichí Lhamtés Nocten,mtp,NA,wich1262,Matacoan,1910,threatened,5 (Developing).,mtp-NA,5,1910,Vulnerable,Vulnerable,2
MUA-TCD,mua-TCD,mua-td,mua-CD,Mundang,Mundang,MUNDANG,Mundang,mua,NA,mund1325,Atlantic-Congo,326700,not endangered,5 (Developing).,mua-NA,5,235700,NA,NA,2
MUA-CMR,mua-CMR,mua-cm,mua-CM,Mundang,Mundang,MUNDANG,Mundang,mua,NA,mund1325,Atlantic-Congo,326700,not endangered,5 (Developing).,mua-NA,5,235700,NA,NA,2
MUG-CMR,mug-CMR,mug-cm,mug-CM,Musgu,Musgu,MUSGU,Musgu,mug,NA,musg1254,Afro-Asiatic,164400,not endangered,5 (Developing).,mug-NA,5,85900,NA,NA,2
MUG-TCD,mug-TCD,mug-td,mug-CD,Musgu,Musgu,MUSGU,Musgu,mug,NA,musg1254,Afro-Asiatic,164400,not endangered,5 (Developing).,mug-NA,5,85900,NA,NA,2
MUH-SSD,muh-SSD,muh-ss,muh-OD,Mündü,Mündü,MUNDU,Mündü,muh,NA,mund1326,Atlantic-Congo,25800,not endangered,5 (Developing).,muh-NA,5,25800,NA,NA,2
MUH-COD,muh-COD,muh-cd,muh-CG,Mündü,Mündü,MUNDU,Mündü,muh,NA,mund1326,Atlantic-Congo,25800,not endangered,5 (Developing).,muh-NA,5,25800,NA,NA,2
MUK-IND,muk-IND,muk-in,muk-IN,Mugom,Mugom,MUGOM,Mugom,muk,NA,mugo1238,Sino-Tibetan,7000,not endangered,6a (Vigorous). Language of recognized indigenous nationality: Mugali.,muk-NA,6a,7000,NA,NA,2
MUK-NPL,muk-NPL,muk-np,muk-NP,Mugom,Mugom,MUGOM,Mugom,muk,NA,mugo1238,Sino-Tibetan,7000,not endangered,6a (Vigorous). Language of recognized indigenous nationality: Mugali.,muk-NA,6a,7000,NA,NA,2
MUO-CMR,muo-CMR,muo-cm,muo-CM,Nyong,Nyong,NYONG,Nyong,muo,NA,nyon1241,Atlantic-Congo,30000,not endangered,6a (Vigorous).,muo-NA,6a,30000,NA,NA,2
MUO-NGA,muo-NGA,muo-ng,muo-NI,Nyong,Nyong,NYONG,Nyong,muo,NA,nyon1241,Atlantic-Congo,30000,not endangered,6a (Vigorous).,muo-NA,6a,30000,NA,NA,2
MUR-SSD,mur-SSD,mur-ss,mur-OD,Murle,Murle,MURLE,Murle,mur,NA,murl1244,Surmic,60000,threatened,5 (Developing).,mur-NA,5,60001,Vulnerable,NA,2
MUR-ETH,mur-ETH,mur-et,mur-ET,Murle,Murle,MURLE,Murle,mur,NA,murl1244,Surmic,60000,threatened,5 (Developing).,mur-NA,5,60001,Vulnerable,NA,2
MVF-CHN,mvf-CHN,mvf-cn,mvf-CH,Peripheral Mongolian,"Mongolian, Peripheral","MONGOLIAN, PERIPHERAL","Mongolian, Peripheral",mvf,NA,peri1253,Mongolic,3380000,threatened,6b (Threatened). Language of recognized nationality: Mongolian.,mvf-NA,6b,3380000,NA,Definitely endangered,2
MVF-MNG,mvf-MNG,mvf-mn,mvf-MG,Peripheral Mongolian,"Mongolian, Peripheral","MONGOLIAN, PERIPHERAL","Mongolian, Peripheral",mvf,NA,peri1253,Mongolic,3380000,threatened,6b (Threatened). Language of recognized nationality: Mongolian.,mvf-NA,6b,3380000,NA,Definitely endangered,2
MVV-MYS,mvv-MYS,mvv-my,mvv-MY,Tagal Murut,Tagal Murut,TAGAL MURUT,Tagal Murut,mvv,NA,taga1273,Austronesian,22000,threatened,6a (Vigorous).,mvv-NA,6a,2000,NA,NA,2
MVV-IDN,mvv-IDN,mvv-id,mvv-ID,Tagal Murut,Tagal Murut,TAGAL MURUT,Tagal Murut,mvv,NA,taga1273,Austronesian,22000,threatened,6a (Vigorous).,mvv-NA,6a,2000,NA,NA,2
MWN-ZMB,mwn-ZMB,mwn-zm,mwn-ZA,Nyamwanga,Nyamwanga,NYAMWANGA,Nyamwanga,mwn,NA,nyam1275,Atlantic-Congo,227000,not endangered,5 (Developing).,mwn-NA,5,227000,NA,NA,2
MWN-TZA,mwn-TZA,mwn-tz,mwn-TZ,Nyamwanga,Nyamwanga,NYAMWANGA,Nyamwanga,mwn,NA,nyam1275,Atlantic-Congo,227000,not endangered,5 (Developing).,mwn-NA,5,227000,NA,NA,2
MWT-MMR,mwt-MMR,mwt-mm,mwt-BM,Moken,Moken,MOKEN,Moken,mwt,NA,moke1242,Austronesian,6000,shifting,6b (Threatened).,mwt-NA,6b,6000,Endangered,Definitely endangered,2
MWT-THA,mwt-THA,mwt-th,mwt-TH,Moken,Moken,MOKEN,Moken,mwt,NA,moke1242,Austronesian,6000,shifting,6b (Threatened).,mwt-NA,6b,6000,Endangered,Definitely endangered,2
MXC-ZWE,mxc-ZWE,mxc-zw,mxc-ZI,Manyika,Manyika,MANYIKA,Manyika,mxc,NA,many1258,Atlantic-Congo,505000,not endangered,5 (Developing).,mxc-NA,5,1025000,NA,NA,2
MXC-MOZ,mxc-MOZ,mxc-mz,mxc-MZ,Manyika,Manyika,MANYIKA,Manyika,mxc,NA,many1258,Atlantic-Congo,505000,not endangered,5 (Developing).,mxc-NA,5,1025000,NA,NA,2
MXF-TCD,mxf-TCD,mxf-td,mxf-CD,Malgbe,Malgbe,MALGBE,Malgbe,mxf,NA,malg1250,Afro-Asiatic,6000,threatened,6b (Threatened).,mxf-NA,6b,6000,NA,NA,2
MXF-CMR,mxf-CMR,mxf-cm,mxf-CM,Malgbe,Malgbe,MALGBE,Malgbe,mxf,NA,malg1250,Afro-Asiatic,6000,threatened,6b (Threatened).,mxf-NA,6b,6000,NA,NA,2
MXJ-IND,mxj-IND,mxj-in,mxj-IN,Miju-Mishmi,Miju-Mishmi,MIJU-MISHMI,Miju-Mishmi,mxj,NA,miju1243,Sino-Tibetan,18200,shifting,6a (Vigorous).,mxj-NA,6a,18200,Threatened,Vulnerable,2
MXJ-CHN,mxj-CHN,mxj-cn,mxj-CH,Geman Deng,Geman Deng,GEMAN DENG,Geman Deng,mxj,NA,miju1243,Sino-Tibetan,18200,shifting,6a (Vigorous).,mxj-NA,6a,18200,Threatened,Vulnerable,2
MXL-BEN,mxl-BEN,mxl-bj,mxl-BN,Maxi Gbe,"Gbe, Maxi","GBE, MAXI","Gbe, Maxi",mxl,NA,maxi1236,Atlantic-Congo,240300,not endangered,6a (Vigorous).,mxl-NA,6a,91300,NA,NA,2
MXL-TGO,mxl-TGO,mxl-tg,mxl-TO,Maxi Gbe,"Gbe, Maxi","GBE, MAXI","Gbe, Maxi",mxl,NA,maxi1236,Atlantic-Congo,240300,not endangered,6a (Vigorous).,mxl-NA,6a,91300,NA,NA,2
MYB-TCD,myb-TCD,myb-td,myb-CD,Mbay,Mbay,MBAY,Mbay,myb,NA,mbay1241,Central Sudanic,88300,not endangered,5 (Developing).,myb-NA,5,88300,NA,NA,2
MYB-CAF,myb-CAF,myb-cf,myb-CT,Mbay,Mbay,MBAY,Mbay,myb,NA,mbay1241,Central Sudanic,88300,not endangered,5 (Developing).,myb-NA,5,88300,NA,NA,2
MYP-BRA,myp-BRA,myp-br,myp-BR,Pirahã,Pirahã,PIRAHA,Pirahã,myp,NA,pira1253,Pirahã,360,threatened,6a (Vigorous).,myp-NA,6a,360,Vulnerable,Extinct,2
MYP-BRA,myp-BRA,myp-br,myp-BR,Pirahã,Pirahã,PIRAHA,Pirahã,myp,NA,pira1253,Pirahã,360,threatened,6a (Vigorous).,myp-NA,6a,360,Vulnerable,Vulnerable,2
MZJ-GIN,mzj-GIN,mzj-gn,mzj-GV,Manya,Manya,MANYA,Manya,mzj,NA,many1261,Mande,106100,not endangered,6a (Vigorous).,mzj-NA,6a,75400,NA,NA,2
