"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"mnf",0.911339257280188,0.0729350618921926,0.0116889102247996,0.00310537495008412,0.000896851039088986,3.24921720636917e-05,2.05244158313356e-06,1,1.10939118685822,1,-0.999103148960911,0
"mng",0.858413395882708,0.111223577075303,0.0215444479700121,0.00653051014502126,0.00218177597049996,9.8843245478375e-05,7.44971097799141e-06,1,1.18317002182565,1,-0.9978182240295,0
"mnh",0.975209087613887,0.0219519251012248,0.00228873152724896,0.00045290138951759,9.51792467775991e-05,2.0859038516452e-06,8.92174926159228e-08,1,1.0282797741356,1,-0.999904820753222,0
"mni",0.994181012857715,0.00537721482118625,0.00037581759588301,5.68245800218747e-05,9.00216595633996e-06,1.24241704702044e-07,3.73753306082136e-09,1,1.00633597605057,1,-0.999990997834044,0
"mnj",0.664480723623274,0.225606041091895,0.0676182782686989,0.0279219955168312,0.0132479422383214,0.00100916589544597,0.000115853365533214,1,1.5033413028035,1,-0.986752057761679,0
"mnk",0.994082042165393,0.00546668515763804,0.000383711313784119,5.818428773674e-05,9.24498042498278e-06,1.28223321627097e-07,3.87170129290126e-09,1,1.00644630491693,1,-0.999990755019575,0
"mnl",0.520675695236253,0.282803971881631,0.108297487201849,0.0533901298694924,0.0311757511389616,0.00318848320369391,0.000468481468119619,1,1.80302564527684,2,-1.96882424886104,-1
"mnm",0.524722130187874,0.281559586540795,0.107109784409715,0.0525505447086574,0.0305105526971423,0.00309563580489802,0.000451765650919089,1,1.79366177320477,1,-0.969489447302858,0
"mnn",0.836255967921846,0.126324763955137,0.0260891999297199,0.0082713218725281,0.00290537518754908,0.000142001274495152,1.13698587239641e-05,1,1.21571685570718,1,-0.997094624812451,0
"mnq",0.165974410050792,0.267345009835008,0.195880313801153,0.156629953624218,0.165728823490728,0.0373364508908801,0.0111050383072205,2,3.04522327657061,2,-1.83427117650927,0
"mnr",0.0199303088319967,0.0851864088227038,0.119929818764036,0.159729808565454,0.332632797939089,0.16786287145803,0.11472798561869,5,4.66244893480579,4,-3.66736720206091,1
"mns",0.32050029375748,0.311051575913633,0.166203448295354,0.104744896104298,0.0822696132333489,0.0126000694625983,0.00263010323328772,1,2.36555258046335,3,-2.91773038676665,-2
"mnu",0.182751955674835,0.27636418028845,0.194463619465819,0.150781538893291,0.1534132652669,0.0328896692214734,0.00933577118923112,2,2.95175207021032,2,-1.8465867347331,0
"mnv",0.627226384531399,0.242856459613773,0.0777769100433542,0.0336847222920359,0.0168915126972887,0.00139317637577197,0.000170834446376666,1,1.57502138592286,1,-0.983108487302711,0
"mnw",0.904383054243695,0.0781534673467674,0.0128947518434162,0.00349544733266505,0.00103207575021846,3.86927571861539e-05,2.51072605128577e-06,1,1.11876614417471,1,-0.998967924249782,0
"mnx",0.636851202449968,0.23855427639907,0.0751215501736813,0.032141970505984,0.0158916732999019,0.00128445228322238,0.000154874888172118,1,1.55614149220914,1,-0.984108326700098,0
"mny",0.965913179538707,0.0297686522691794,0.00342547262315018,0.000724857517982125,0.000163627914151032,4.02222158935039e-06,1.87915241256498e-07,1,1.03946992032542,1,-0.999836372085849,0
"mnz",0.825682585127546,0.133344617371211,0.0283352176632905,0.0091650885612784,0.00329235351492652,0.000166445487858491,1.36922738889211e-05,1,1.23159411352396,1,-0.996707646485073,0
"moa",0.889131463443026,0.0893931681680719,0.0156384389019181,0.00441510443414117,0.00136331220689834,5.47609551372341e-05,3.7518908073686e-06,1,1.13966492422246,1,-0.998636687793102,0
"moc",0.409110983692713,0.307375070547153,0.141226364979397,0.0795754437247159,0.054526238814356,0.00695141612169015,0.00123448211997457,1,2.08882306026582,3,-2.94547376118564,-2
"moe",0.737225266241438,0.187427243674103,0.0488366887007415,0.0182468491044659,0.00771695420344576,0.000497239524181459,4.9758551623702e-05,1,1.37349373413342,2,-1.99228304579655,-1
"mog",0.856856097584208,0.11230237146446,0.0218564187843175,0.00664700282091069,0.00222887902868885,0.000101543033279139,7.68728413591546e-06,1,1.18542557248179,3,-2.99777112097131,-2
"moh",0.581223754646048,0.261878942244545,0.0907295654111325,0.0415908556778306,0.0222883042892088,0.00202046621116136,0.000268111520073666,1,1.66897485743339,2,-1.97771169571079,-1
"moi",0.824735715821086,0.133967434602969,0.0285386919164582,0.00924711307107184,0.00332836380657864,0.000168764765170581,1.39160166663377e-05,1,1.23302693280127,1,-0.996671636193421,0
"moj",0.916815505246558,0.068785183521982,0.0107608257047742,0.00281143980602738,0.000797236762965836,2.80746291410061e-05,1.73432855188338e-06,1,1.10208088051849,2,-1.99920276323703,-1
"mok",0.141400747587095,0.25149458330122,0.196458561314721,0.164977360370626,0.185850976093568,0.0452963519835925,0.0145214193491781,2,3.19635796742984,5,-4.81414902390643,-3
"mom",0.143084779275024,0.25269127700195,0.196486227831563,0.164419366744976,0.184384925915201,0.044685426296765,0.0142479969345208,2,3.18537664965176,6,-5.8156150740848,-4
"moo",0.772873998416153,0.166628622258696,0.040230881817124,0.0142397702545299,0.00566257687206584,0.000333180574966563,3.09698064647757e-05,1,1.31431172585842,1,-0.994337423127934,0
"mop",0.825155385247645,0.133691508774916,0.0284484616636339,0.00921071806098439,0.00331237561735576,0.000167734116185314,1.38165192794526e-05,1,1.23239165845116,1,-0.996687624382644,0
"moq",0.0922803854018812,0.207658615412649,0.189325953090819,0.179094565051767,0.235440109737768,0.0694037221893278,0.0267966491157887,5,3.57315316134203,5,-4.76455989026223,0
"mor",0.841460128746067,0.122825621747964,0.0250016771782804,0.00784636510733439,0.00272495127753669,0.000130916368295542,1.03395745221224e-05,1,1.20798449582528,1,-0.997275048722463,0
"mos",0.9983021700823,0.0016027389960791,8.33739687551294e-05,1.0362080123727e-05,1.34136848095601e-06,1.3196489456746e-08,3.0777125292758e-10,1,1.00180600647696,1,-0.999998658631519,0
"mot",0.608783472532608,0.250792527650603,0.0829203481928739,0.0367476842194184,0.0189284956795081,0.00162211441156435,0.000205357313424193,1,1.611932975351,1,-0.981071504320492,0
"mou",0.768138542032202,0.169469167047926,0.0413488925164126,0.0147448442543131,0.00591316791298335,0.000352305292494193,3.30809436684953e-05,1,1.32201416862011,1,-0.994086832087017,0
"mov",0.0323768224884701,0.115706651747534,0.144097446422445,0.174059183073216,0.31706298183435,0.13742658834905,0.0792703260849348,5,4.35708591940433,4,-3.68293701816565,1
"mow",0.689554235861875,0.213105017844682,0.0609754622865586,0.0243555458610691,0.0111205304583631,0.000801331502784497,8.78761846673237e-05,1,1.45713861645639,2,-1.98887946954164,-1
"mox",0.866883113634938,0.105309633548899,0.0198682602803706,0.00591249895707269,0.00193526006713474,8.49849385239354e-05,6.24857306097404e-06,1,1.17098710738038,1,-0.998064739932865,0
"moy",0.911721984264756,0.0726462370196054,0.0116234309502609,0.00308445403163538,0.000889694309008315,3.21704020136426e-05,2.02902272039562e-06,1,1.10887826439746,1,-0.999110305690992,0
"moz",0.777716256688661,0.163699476980665,0.0390959565099119,0.0137318677927941,0.00541311793384469,0.000314404207902519,2.89198862210016e-05,1,1.30648500547109,1,-0.994586882066155,0
"mpa",0.958725223699019,0.0357059076464512,0.00437021680743743,0.0009645445602805,0.000227792693018203,6.0174012186387e-06,2.97192574660876e-07,1,1.04828301587578,1,-0.999772207306982,0
"mpb",0.0185596867955096,0.081329702006546,0.116478680220941,0.157275582149881,0.333790301971053,0.172068494039401,0.120497552816669,5,4.7046028038793,5,-4.66620969802895,0
"mpc",0.0707861771619158,0.181378207173851,0.180328758857765,0.182466566272823,0.262095583831137,0.0859752331836058,0.0369694735189027,5,3.78951076606384,4,-3.73790441616886,1
"mpd",0.116738879796976,0.231832098801173,0.194622555086102,0.172732874632791,0.208984792462126,0.0556511229220625,0.0194376762987688,2,3.37009667512318,3,-2.79101520753787,-1
"mpe",0.849646479656495,0.117262221995519,0.0233156403386874,0.0071978681581949,0.00245425134864219,0.000114679776643256,8.85872581857239e-06,1,1.19593066378017,1,-0.997545748651358,0
"mpg",0.955056286566303,0.0387034547140326,0.00487217830254849,0.00109620404555699,0.000264296150993548,7.21472486275854e-06,3.65495703036345e-07,1,1.05283187465831,1,-0.999735703849006,0
"mph",0.153769281601253,0.259893113080706,0.19641856454783,0.16082383038331,0.175391037701572,0.0410463339287814,0.0126578387565467,2,3.11794458631577,1,-0.824608962298428,1
"mpi",0.786788830936318,0.158144628748907,0.0369925620773218,0.0128034949456161,0.00496385333484395,0.000281269557000807,2.53603999920138e-05,1,1.29195416126473,2,-1.99503614666516,-1
"mpj",0.157779856850512,0.262429565148407,0.196292446848687,0.15945399208943,0.172146709305673,0.0397781758866035,0.012119253870687,2,3.0935696749939,1,-0.827853290694327,1
"mpk",0.517379472023298,0.283800711605127,0.109266079934198,0.0540795703287826,0.0317257623964449,0.00326589087799767,0.000482512834150906,1,1.81069916344055,4,-3.96827423760356,-3
"mpl",0.801269183668173,0.14909857684289,0.0336994943559591,0.0113843319738016,0.00429442598870899,0.000233605960409333,2.03812100578737e-05,1,1.26911858249344,1,-0.995705574011291,0
"mpm",0.625333161143031,0.243689838049506,0.0783016145961495,0.0339926596142944,0.0170931910010456,0.00141540291501874,0.000174132680954564,1,1.57876562074969,2,-1.98290680899895,-1
"mpn",0.431366491503667,0.304080195259928,0.134689321397916,0.0738715010623395,0.0489962470897669,0.0059752465148859,0.00102099717149651,1,2.02706054520525,3,-2.95100375291023,-2
"mpo",0.663181830456664,0.226234356473905,0.0679668522945657,0.0281135193286199,0.0133649933154494,0.00102096586892553,0.000117482261870583,1,1.50577831522655,1,-0.986635006684551,0
"mpp",0.826069314945717,0.133089965221739,0.0282522219344504,0.00913168118284302,0.00327771054013559,0.000165504515995618,1.36016591193444e-05,1,1.2310094273344,1,-0.996722289459864,0
"mpq",0.180250261329794,0.275103889388612,0.194719298214928,0.151657047450929,0.155183053319882,0.0335099617960508,0.00957648849980497,2,2.96525458142986,1,-0.844816946680118,1
"mpr",0.595977626071418,0.256060751776338,0.0865316433343229,0.0389580516157956,0.0204408968705435,0.00179831487882698,0.000232715452755494,1,1.63814964788521,1,-0.979559103129456,0
"mps",0.89936103134479,0.0818847186282539,0.0137833882245335,0.00378855809442002,0.00113582432002923,4.35974525818672e-05,2.88193539121906e-06,1,1.12559574551595,1,-0.998864175679971,0
"mpt",0.737062749980616,0.187518959035536,0.0488768902857984,0.0182662048086026,0.00772723483994264,0.000498100197104279,4.98608524003297e-05,1,1.37376995949263,1,-0.992272765160057,0
"mpu",0.0523785533646887,0.153743920806732,0.167495747000678,0.182057454533597,0.287629841401876,0.105642264639725,0.0510522182527037,5,4.01995177673123,4,-3.71237015859812,1
"mpv",0.222257142677511,0.292769123626266,0.188765696953231,0.136980557935847,0.128190004973532,0.0246925961704965,0.0063448776631172,2,2.75553445806558,5,-4.87180999502647,-3
"mpw",0.123568564675766,0.237702083898541,0.195426096300428,0.170680300533919,0.202250319714987,0.0524915282426861,0.0178811066336733,2,3.31934073797657,5,-4.79774968028501,-3
"mpz",0.243795777207901,0.299254775930298,0.184621003759779,0.129587536236583,0.116319783906059,0.0212296396779076,0.0051914832814729,2,2.65983562586222,3,-2.88368021609394,-1
"mqa",0.672579868455173,0.221645150594255,0.065454466976325,0.0267428778678503,0.0125335638932486,0.000937959097969121,0.000106113115178941,1,1.48824344790437,1,-0.987466436106751,0
"mqb",0.898248663755101,0.0827071319171596,0.013982218400748,0.00385477695174785,0.00115950601113068,4.47339966694882e-05,2.96896744356179e-06,1,1.12711540740643,1,-0.998840493988869,0
"mqc",0.574765562412952,0.264339589784471,0.0925788163469329,0.0427726689073741,0.0231337308396415,0.00212460024668881,0.000285031461940255,1,1.68268334256411,1,-0.976866269160358,0
"mqe",0.719884077287763,0.197053565658547,0.0531733736196082,0.0203684890454736,0.00886336896286977,0.000595470058365244,6.16553673733478e-05,1,1.40330653838173,1,-0.99113663103713,0
"mqf",0.704828577372707,0.205147196060189,0.0570128974242549,0.0223033443558913,0.0099423511667881,0.000691898461285145,7.37351588837587e-05,1,1.42975433190325,2,-1.99005764883321,-1
"mqh",0.0163264512385473,0.0747658460207992,0.110374111658562,0.152700405581791,0.33518965555245,0.179420083348989,0.131223446598862,5,4.77881500463121,1,-0.66481034444755,4
"mqj",0.881194207856792,0.0951357175443056,0.0171176692281397,0.00492825517352147,0.00155503968651927,6.45690935988652e-05,4.54141712336043e-06,1,1.15072607423796,1,-0.998444960313481,0
"mqk",0.800720525635758,0.149445369756041,0.0338227973015748,0.0114367049851829,0.00431874694689505,0.000235300234411318,2.05551401375459e-05,1,1.2699758991152,1,-0.995681253053105,0
"mql",0.915543773538226,0.0697522143332374,0.0109746457842871,0.00287865933366571,0.000819836914046634,2.90650981914498e-05,1.80499834556702e-06,1,1.10377298704003,1,-0.999180163085953,0
"mqm",0.192470937400039,0.280994977110401,0.193337614708203,0.14737592260004,0.146745810118659,0.0306074486342477,0.00846728942841002,2,2.90062219454326,3,-2.85325418988134,-1
"mqn",0.574851335546093,0.264307256608377,0.0925542114122585,0.0427568549579529,0.0231223521795619,0.00212318856096527,0.000284800734791424,1,1.68250040023858,2,-1.97687764782044,-1
"mqo",0.536191969447616,0.277909218910309,0.103752000772377,0.0502110038295459,0.0286835083089845,0.00284501465286369,0.000407284078302594,1,1.76744904291377,1,-0.971316491691016,0
"mqp",0.312775568884113,0.310565841623375,0.168243368649362,0.107124650152613,0.0852080783785263,0.0132706607300783,0.00281183158193232,1,2.39248313603603,1,-0.914791921621474,0
"mqq",0.238621647008035,0.297839935249762,0.185670562801262,0.131350368890347,0.119063838938449,0.0220086409030691,0.00544500620907651,2,2.68220076504693,2,-1.88093616106155,0
"mqr",0.0222105076116851,0.091345910364391,0.125244307556368,0.163318404187177,0.330336342648992,0.161319322150767,0.106225205480621,5,4.59708295227218,5,-4.66966365735101,0
"mqs",0.78182424695307,0.161195062140716,0.0381398014672746,0.0133077571810567,0.00520679181926886,0.000299076571700252,2.72638669129854e-05,1,1.29988406995549,1,-0.994793208180731,0
"mqt",0.0308709807886635,0.112368485217767,0.1417054503412,0.172880403064181,0.319206789845073,0.140522251100233,0.0824456396428821,5,4.38853284783146,5,-4.68079321015493,0
"mqu",0.0775027373584955,0.190190357783798,0.183700566235695,0.181737861430069,0.253398855151174,0.0802079059861802,0.0332617160545885,5,3.71701032140852,1,-0.746601144848826,4
"mqv",0.486367013554657,0.292415269030184,0.118416605161222,0.0608115602254902,0.037276122065323,0.00407864792730572,0.000634782035818904,1,1.88498958014183,3,-2.96272387793468,-2
"mqw",0.740755379685516,0.185428059723306,0.047965546713918,0.0178288648155841,0.00749575917249556,0.000478812902726999,4.75769864529685e-05,1,1.36750831072023,1,-0.992504240827504,0
"mqx",0.752827751725831,0.178490598295136,0.0450172398216605,0.0164347573149047,0.00676941307009926,0.000419561260970314,4.06785113989949e-05,1,1.34724887953681,2,-1.9932305869299,-1
"mqy",0.942653749772636,0.0486832221393122,0.00665805620553961,0.0015855943743468,0.000406484080962666,1.22256872532311e-05,6.67739949111734e-07,1,1.06844718887324,1,-0.999593515919037,0
"mra",0.346773323081968,0.311670596597352,0.159057440148526,0.0968713601149029,0.0729614085252787,0.0105669911960475,0.00209888033592509,1,2.27767342933602,1,-0.927038591474721,0
"mrc",0.0451159675950975,0.141104906981527,0.160479213604054,0.180428920652491,0.298279939501572,0.115538443559972,0.0590526081052861,5,4.12847772058497,3,-2.70172006049843,2
"mrd",0.903454384110768,0.0788457163913696,0.013057953293556,0.00354892570458798,0.00105087161597628,3.9572141145694e-05,2.57674259684926e-06,1,1.12002520771746,2,-1.99894912838402,-1
"mrf",0.365519779592121,0.31119205674598,0.153799411742876,0.0914644860079185,0.0669149506588389,0.0093206388194006,0.00178867643286451,1,2.21817939358503,2,-1.93308504934116,-1
"mrg",0.987505435177709,0.0113266577551268,0.000968978589524272,0.000167762086745404,3.06138051483495e-05,5.33436419036803e-07,1.91493267909237e-08,1,1.01389313849306,1,-0.999969386194852,0
"mrh",0.885891509671314,0.0917459627160964,0.0162381418908668,0.00462173390365928,0.00143995059620805,5.86397260717852e-05,4.06149578369153e-06,1,1.1441648181987,1,-0.998560049403792,0
"mri",0.450641191803638,0.300544302422504,0.128994886876467,0.0691284627735952,0.0445912413618802,0.00523450310899598,0.000865411652919978,1,1.97564941540624,2,-1.95540875863812,-1
"mrj",0.729732652632746,0.191626205714363,0.0506988863058899,0.0191495778700805,0.00819995050929323,0.000538075891058476,5.46510765692121e-05,1,1.38629079988827,1,-0.991800049490707,0
"mrk",0.148605126822586,0.256494898347772,0.196502016338178,0.162572593749746,0.179672910801086,0.0427558464369224,0.0133966075037101,2,3.15006723268458,3,-2.82032708919891,-1
"mrn",0.880035032147211,0.0959683618561409,0.017336521848495,0.00500515852964711,0.00158417072168493,6.60892091295384e-05,4.66568769175169e-06,1,1.15235200420061,1,-0.998415829278315,0
"mro",0.890896124747526,0.0881066143489971,0.0153142321776825,0.00430421378444457,0.00132250539580936,5.27191771620972e-05,3.59036837793703e-06,1,1.13722287973701,1,-0.998677494604191,0
"mrp",0.373827185395382,0.310748519453268,0.151435780029726,0.0891250335244131,0.0643811053583696,0.00881580932449344,0.00166656691434752,1,2.19259804962799,2,-1.93561889464163,-1
"mrq",0.249716867860623,0.300767658332003,0.183382099907653,0.127581679074518,0.1132584744408,0.02037563020028,0.00491759018412385,2,2.6346944852402,3,-2.8867415255592,-1
"mrr",0.934456365400503,0.0551574043576238,0.00790729765851717,0.00194509526668862,0.000516485694428304,1.64156547910466e-05,9.35967448434383e-07,1,1.07896092233108,1,-0.999483514305572,0
"mrs",0.178294224450419,0.274098406667814,0.194908902955446,0.152341015171942,0.156582608962689,0.0340048713363796,0.00976997045531103,2,2.97591387335905,5,-4.84341739103731,-3
"mrt",0.97302684653403,0.0238019585198518,0.00254615030953298,0.000512696057047735,0.000109761751691084,2.47836705691284e-06,1.08460789904896e-07,1,1.03088443691685,1,-0.999890238248309,0
"mru",0.279635500524912,0.306783146704179,0.176587491962919,0.117656481843179,0.0989802284218629,0.0165986425328692,0.00375850801007915,2,2.51439275057183,3,-2.90101977157814,-1
"mrw",0.97267285788732,0.0241011554368035,0.00258847953508967,0.000522636083146177,0.000112213723088117,2.5455357626214e-06,1.11798789559359e-07,1,1.03130827612032,1,-0.999887786276912,0
"mrx",0.127552146922385,0.240969189371478,0.195783119861702,0.169444658035869,0.198442418706174,0.0507595599498418,0.0170489071525498,2,3.29073032069169,4,-3.80155758129383,-2
"mry",0.707030893603834,0.203978679104694,0.0564470671826076,0.0220148861387576,0.00977950809924166,0.000677107696889223,7.18581739767021e-05,1,1.42585219181145,1,-0.990220491900758,0
"mrz",0.685528436675426,0.215159530685353,0.0620307200733098,0.0249115324858977,0.011445578598376,0.000832252385302601,9.19490963351421e-05,1,1.46445083918769,2,-1.98855442140162,-1
"msb",0.948519204214347,0.0439921752427112,0.00579704119917368,0.00134578569850263,0.00033561860574316,9.66471295194005e-06,5.1032657077954e-07,1,1.06101747468372,1,-0.999664381394257,0
"msc",0.874945533278119,0.0996062186649158,0.0183057421313466,0.00534870378010377,0.00171552556561438,7.30368572761098e-05,5.2397226240064e-06,1,1.1595225391525,1,-0.998284474434386,0
"mse",0.964884570047686,0.0306237327288841,0.00355736635174264,0.000757636858820909,0.000172212161553054,4.28017713738349e-06,2.01674176136812e-07,1,1.04072283558579,1,-0.999827787838447,0
"msf",0.321511892172419,0.311104663255701,0.165934046450421,0.104435413059391,0.0818918770575674,0.0125148682036031,0.00260723980089728,1,2.36206428338839,4,-3.91810812294243,-3
"msg",0.412384201239279,0.30694516422167,0.140268497028435,0.0787211295123875,0.0536814622729523,0.0067990016139452,0.00120054411133164,1,2.07956966864523,1,-0.946318537727048,0
"msh",0.995967940138704,0.00375346447053193,0.00023940598826655,3.40590124946472e-05,5.06570131486583e-06,6.29395723317216e-08,1.74911596317884e-09,1,1.00435504148237,1,-0.999994934298685,0
"msj",0.767585085773984,0.169799605987333,0.0414800785022389,0.0148044160520138,0.00594288823832301,0.000354590699544355,3.33347465635292e-05,1,1.32291752607825,1,-0.994057111761677,0
"msk",0.932017345185987,0.0570659061395991,0.00828879318342135,0.00205742152422983,0.000551700044372216,1.78064138447454e-05,1.02750854613642e-06,1,1.08211775437712,1,-0.999448299955628,0
"msl",0.168033056856675,0.26852543036859,0.195746128634804,0.155916230851494,0.164159521834484,0.0367526310156439,0.0108670004383093,2,3.03336962523869,1,-0.835840478165516,1
"msm",0.922339766009358,0.0645608897441279,0.00984429666157172,0.00252680702463959,0.000702777953942579,2.40137433593635e-05,1.44886300046387e-06,1,1.09476977785176,1,-0.999297222046057,0
"mso",0.0948134654984205,0.210416532410543,0.190081337256731,0.17853056034723,0.232518189737679,0.0677685666712747,0.0258713480781213,5,3.55031456874151,4,-3.76748181026232,1
"msp",0.000422819227353473,0.005197284912216,0.0151810267094374,0.0368066425784549,0.182158338545157,0.228171292318086,0.532062595709296,7,6.20784465609329,7,-6.81784166145484,0
"msq",0.314624061992452,0.310695115425793,0.167758078737535,0.106552539548411,0.0844961216026365,0.0131069149632709,0.00276716772990104,1,2.3859909591524,2,-1.91550387839736,-1
"msu",0.637215357301031,0.238389366860964,0.0750214903603739,0.0320843442123703,0.0158546687888811,0.00128047570456025,0.00015429677181944,1,1.55543221452806,3,-2.98414533121112,-2
"msv",0.391502585197291,0.309352591597565,0.146351285705365,0.0842630776793475,0.0592677991450377,0.0078286802248525,0.00143398045054077,1,2.139662876454,4,-3.94073220085496,-3
"msw",0.704228042280064,0.205464910919698,0.0571674346839707,0.0223823261277698,0.00998705855392856,0.000695973642057313,7.42537925123576e-05,1,1.43082038385202,1,-0.990012941446071,0
"msx",0.67566000540054,0.220119400941912,0.0646360137295594,0.0263012679309816,0.0122687945050255,0.000911926159873455,0.000102591332108881,1,1.4825455890061,2,-1.98773120549497,-1
"msy",0.936104641275899,0.0538630849796002,0.00765198004028933,0.00187056716316192,0.000493335399360806,1.5513897660524e-05,8.772440283078e-07,1,1.07683492109958,1,-0.999506664600639,0
"mta",0.847210407555804,0.118925340955687,0.0238141695224743,0.00738829164044041,0.00253314658627735,0.000119361610095958,9.28212922102212e-06,1,1.19950364209287,1,-0.997466853413723,0
"mtb",0.962039781029464,0.0329789957210253,0.0039279832015342,0.000850962066946015,0.000196994052064303,5.04100032250321e-06,2.42928643423568e-07,1,1.04420248710666,1,-0.999803005947936,0
"mtc",0.851119350743729,0.116253561436155,0.0230155553581934,0.00708378708844337,0.00240722636816115,0.000111909391234177,8.60961408399863e-06,1,1.19377614353119,1,-0.997592773631839,0
"mtd",0.735965301458657,0.188137558493973,0.0491485874696745,0.018397171470392,0.00779688412287804,0.000503940950644433,5.0556033781235e-05,1,1.37563682529192,1,-0.992203115877122,0
"mte",0.532395795839821,0.279137384915267,0.104861801832329,0.0509787488254683,0.029278767208342,0.00292595527194894,0.0004215461068241,1,1.77607135689039,1,-0.970721232791658,0
"mtf",0.764979214660492,0.171351070442699,0.0420991960755346,0.0150864258429853,0.00608404828734455,0.000365494644920306,3.45500460244841e-05,1,1.32717970677285,2,-1.99391595171266,-1
"mtg",0.69119951045636,0.212260202428086,0.0605454810086203,0.024130143003409,0.0109894576779781,0.000788950758020546,8.62546675264309e-05,1,1.45416170596273,1,-0.989010542322022,0
"mth",0.4049417448181,0.307894716759875,0.142444287409724,0.0806713533719339,0.0556185742320269,0.00715024216629734,0.00127908124204246,1,2.10069734690697,1,-0.944381425767973,0
"mti",0.728498260656001,0.192312187720992,0.051007381193889,0.0193003358618645,0.00828130796635973,0.000545034155673418,5.54924452206285e-05,1,1.38841131500949,1,-0.99171869203364,0
"mtj",0.62815145601104,0.24244770780439,0.077520809510876,0.033534793603058,0.0167935726465246,0.00138241813666751,0.00016924228744386,1,1.57319554262941,1,-0.983206427353475,0
"mtk",0.677623319133562,0.219141314248802,0.0641156232507466,0.0260217328470735,0.0121019871778177,0.000895626127310867,0.000100397214687131,1,1.47892622192746,2,-1.98789801282218,-1
"mtl",0.913578790990169,0.0712424394290603,0.0113070635116651,0.00298376086751473,0.000855389869230394,3.06373631528967e-05,1.91796920723242e-06,1,1.10639410316286,1,-0.99914461013077,0
"mtn",0.178969773271705,0.274447674892768,0.194844458092107,0.152104860847213,0.156097670014733,0.0338329477647572,0.009702615116716,2,2.97222228320164,6,-5.84390232998527,-4
"mto",0.73163486187273,0.190565892166221,0.0502244300733418,0.0189183871202754,0.00807557216013521,0.00052748222435306,5.33743829437272e-05,1,1.3830298597337,1,-0.991924427839865,0
"mtp",0.690378792764344,0.212681999010924,0.0607598763094083,0.0242424496662932,0.0110547135110248,0.00079510828403373,8.70604539716657e-05,1,1.45564585881672,1,-0.988945286488975,0
"mtq",0.969041579339845,0.02715633008521,0.00303151566531512,0.000628381023064728,0.000138751875457088,3.2923256632067e-06,1.49685444705838e-07,1,1.03567687172785,1,-0.999861248124543,0
"mtr",0.969162996295171,0.0270545807280417,0.00301644947123447,0.000624735690921585,0.000137823874606591,3.26563158603577e-06,1.48308438308042e-07,1,1.03553020025026,1,-0.999862176125393,0
"mts",0.321945700533049,0.311126690479007,0.165818362699896,0.104302849914345,0.0817303848897306,0.0124785120723797,0.00259749941159315,1,2.36057106201221,2,-1.91826961511027,-1
"mtu",0.335309133633576,0.311591789870199,0.162211694730822,0.100264757587862,0.0768974299500673,0.0114097848879846,0.00231540933948915,1,2.31534055237256,2,-1.92310257004993,-1
"mtv",0.832658114510084,0.128726866567936,0.0268480322515808,0.00857087910574383,0.00303395852322885,0.00015002433233946,1.21247090875132e-05,1,1.22109427239747,1,-0.996966041476771,0
"mtw",0.546738281695853,0.274394690904633,0.100677494401346,0.0481119871669903,0.0270775078707256,0.00263012261677431,0.000369915343677696,1,1.74376577783714,1,-0.972922492129274,0
"mtx",0.373832047840807,0.310748219352962,0.15143439124793,0.0891236743910151,0.0643796473721012,0.00881552182381162,0.00166649797137275,1,2.19258321145757,3,-2.9356203526279,-2
"mty",0.617685600695193,0.247012804638604,0.080428888075418,0.0352516143844248,0.0179249748701164,0.0015081028237468,0.000188014512496837,1,1.5939939246169,1,-0.982075025129884,0
"mua",0.967520362900529,0.0284288235726715,0.00322170918726938,0.000674683493214756,0.000150616176442409,3.63706325257063e-06,1.67606620804506e-07,1,1.03751794808861,1,-0.999849383823558,0
"mub",0.883514963578639,0.0934641149510076,0.0166816520117582,0.00477578875632945,0.00149758731036187,6.15937708566827e-05,4.2996210474211e-06,1,1.14747890106553,1,-0.998502412689638,0
"muc",0.567401413066635,0.267080468620794,0.0946956194810386,0.0441422850480305,0.0241259905620314,0.00224875715900963,0.000305466062460846,1,1.6984791071449,2,-1.97587400943797,-1
"mug",0.924865089729941,0.0626168731985183,0.00943211917027809,0.00240070720403329,0.000661596083776583,2.22850376676575e-05,1.32957578469206e-06,1,1.09144902012933,1,-0.999338403916223,0
"muj",0.0727786713677404,0.184055053032231,0.181390158851455,0.182288196611972,0.259480170991232,0.0841994315350189,0.0358083176103507,5,3.76746770787318,5,-4.74051982900877,0
"muk",0.648008891333667,0.233431307117564,0.0720695617723645,0.0304007709563501,0.0147845322908052,0.00116696824176155,0.000137968287487467,1,1.5345735236283,1,-0.985215467709195,0
"mum",0.772070331306374,0.167112371059158,0.0404200601348984,0.0143249038193386,0.00570464055340059,0.000336372564795684,3.132056203492e-05,1,1.31561555119676,1,-0.994295359446599,0
"muo",0.94403551903369,0.0475826124591148,0.00645267297522756,0.00152777407048077,0.000389202815765488,1.15904612195683e-05,6.28184501860751e-07,1,1.06668981329718,1,-0.999610797184235,0
