"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"sbd",0.950130235808273,0.0426948386407214,0.00556561454409077,0.00128252364913994,0.000317293357380288,9.0222475759294e-06,4.71752818143045e-07,1,1.05899075386063,1,-0.99968270664262,0
"sbf",0.570258480012824,0.266025354432631,0.0938733619240678,0.0436081201444343,0.0237374057994881,0.00219988815660166,0.000297389529953729,1,1.69232983987475,2,-1.97626259420051,-1
"sbg",0.358332247813124,0.311462469857721,0.155828661057028,0.0935166233679283,0.0691780809785408,0.00978026772762031,0.00190164919803804,1,2.24069321981605,1,-0.930821919021459,0
"sbi",0.463787231520334,0.297785161355224,0.125102633106326,0.0659970519185775,0.0417766633347678,0.00477865056252424,0.000772608202246339,1,1.94161713868878,1,-0.958223336665232,0
"sbj",0.705075114462281,0.205016650646126,0.0569494856939325,0.0222709602640289,0.0099240351296489,0.0006902307098825,7.35230941003584e-05,1,1.42931693545869,1,-0.990075964870351,0
"sbk",0.956986473656038,0.0371291703473918,0.00460651050129668,0.00102617149070072,0.000244776237521394,6.56931514930736e-06,3.28451902231741e-07,1,1.05043462805933,1,-0.999755223762479,0
"sbl",0.863783974401278,0.10748276927144,0.020477527745501,0.00613558150012306,0.00202357984787593,8.98965795074202e-05,6.67065427450986e-06,1,1.1754283954775,1,-0.997976420152124,0
"sbm",0.891572782107154,0.0876123307523688,0.0151903735458998,0.00426200242674868,0.00130703210392491,5.19493288518857e-05,3.52973505191034e-06,1,1.13628813859469,2,-1.99869296789607,-1
"sbn",0.885168179271689,0.0922695866327384,0.0163728072936037,0.00466839960524723,0.00145736525023965,5.95289761444739e-05,4.13297033707849e-06,1,1.14517230373939,1,-0.99854263474976,0
"sbo",0.00789794207571452,0.0456558242516477,0.0791571931744454,0.124693672036153,0.32839555227532,0.214684556509197,0.199515259677523,5,5.1621477764214,6,-5.67160444772468,-1
"sbp",0.940307743107336,0.0505456422050159,0.00701025682783973,0.00168561329334316,0.000436655692394705,1.33503422171666e-05,7.38531853006208e-07,1,1.07144080141251,2,-1.99956334430761,-1
"sbq",0.590300084746234,0.258331842088157,0.088142524439877,0.0399602108436496,0.0211382285016842,0.00188128794764497,0.00024582143275298,1,1.64993180584034,1,-0.978861771498316,0
"sbr",0.522271381517262,0.282315984339276,0.107828943126014,0.0530581550290314,0.0309121268382584,0.00315158558470396,0.000461823565453989,1,1.79932571234768,1,-0.969087873161742,0
"sbs",0.958982125728256,0.0354952024765058,0.00433555175620914,0.000955557492697823,0.000225331610997137,5.93819547456409e-06,2.92739859908409e-07,1,1.04796575232754,1,-0.999774668389003,0
"sbt",0.390793405774068,0.30942016032225,0.146556563003686,0.0844551261921791,0.059465948969572,0.00786614215348291,0.00144265358476214,1,2.14174909306043,2,-1.94053405103043,-1
"sbu",0.827764660121189,0.131971739204425,0.0278891358714379,0.0089858725894546,0.00321396031206578,0.000161422267113687,1.32096343140597e-05,1,1.22844983910538,1,-0.996786039687934,0
"sbw",0.69276451304957,0.211453826258344,0.060137175490263,0.0239167151501173,0.0108657250097014,0.000777310052480717,8.47349895235494e-05,1,1.45133618292757,4,-3.9891342749903,-3
"sbx",0.677441276175762,0.219232186384056,0.0641638322074394,0.0260475881428355,0.0121173900948349,0.00089712797644681,0.000100599018625358,1,1.47926140960077,1,-0.987882609905165,0
"sby",0.938123493042209,0.0522726942166863,0.00734205193185899,0.00178081205424963,0.000465689511569889,1.44505706699549e-05,8.08672756091866e-07,1,1.07423909717932,1,-0.99953431048843,0
"scb",0.61012633953834,0.250228494514355,0.0825434950927171,0.0365198877982543,0.018774643759109,0.00160448291627124,0.000202656380953514,1,1.60921207599807,3,-2.98122535624089,-2
"sce",0.718634178469438,0.197734867180493,0.0534895458528435,0.0205258200813472,0.00894992819950446,0.000603067001444524,6.25932149287411e-05,1,1.40548202622503,2,-1.9910500718005,-1
"scg",0.851114714586781,0.116256740095621,0.0230164983551283,0.0070841449388227,0.00240737359257359,0.000111918040896497,8.61039017707732e-06,1,1.19378291853819,1,-0.997592626407426,0
"sch",0.845248531274547,0.120260051245484,0.0242176357038437,0.00754322190664958,0.0025977026344719,0.000123223613789247,9.63362121508826e-06,1,1.20238971870724,1,-0.997402297365528,0
"sci",0.713571394989827,0.200477191259245,0.0547750464456703,0.0211691963851409,0.00930607862941357,0.000634582648536219,6.65096421670341e-05,1,1.41433115891935,1,-0.990693921370586,0
"sck",0.987574649783552,0.0112657426815225,0.000962290328224702,0.000166432331289768,3.03382590967072e-05,5.2769851011103e-07,1.89178038789706e-08,1,1.0138137253676,1,-0.999969661740903,0
"scl",0.982301414256626,0.015868482580141,0.00149772392197878,0.000277065342806471,5.4213957465854e-05,1.05849948028869e-06,4.14415020077996e-08,1,1.01991752342879,1,-0.999945786042534,0
"scn",0.945602027826318,0.0463315258389155,0.00622170985169634,0.0014632079020741,0.000370049065218092,1.0894305384368e-05,5.85210393144742e-07,1,1.06470274829868,1,-0.999629950934782,0
"sco",0.990092136608191,0.00904001665413201,0.00072599848117727,0.000120469363146913,2.10267381428597e-05,3.4058866826836e-07,1.15665419464506e-08,1,1.01093930100109,1,-0.999978973261857,0
"scp",0.645126067267478,0.234768786149158,0.0728553353282004,0.0308458115272159,0.0150653473653312,0.00119647248414934,0.000142179878467652,1,1.54011372254008,1,-0.984934652634669,0
"scq",0.145732087963048,0.254537850199004,0.196507838885922,0.163536943324603,0.182107519365148,0.0437464050902966,0.0138313551719782,2,3.1683145918886,5,-4.81789248063485,-3
"scs",0.300758328142963,0.309520513531155,0.171351103887252,0.110884138139557,0.0899761173821462,0.0143882363341559,0.00312156258276997,2,2.43545016242031,3,-2.91002388261785,-1
"scu",0.82864748151829,0.131388227971634,0.0277005506706071,0.00891035964460474,0.00318104744810399,0.00015932392169471,1.30088250653859e-05,1,1.22711927059794,1,-0.996818952551896,0
"scv",0.0566902282949196,0.160736501321375,0.171066098433444,0.182558113257093,0.281439045276863,0.100422294482919,0.047087718933387,5,3.96093700508191,5,-4.71856095472314,0
"scw",0.896770181681735,0.0837979683175754,0.014247595947977,0.00394351504758583,0.00119137828227633,4.62733004555904e-05,3.08742239485404e-06,1,1.12913910952204,1,-0.998808621717724,0
"sda",0.908996188795317,0.0746993489514954,0.0120917636994152,0.00323468639805446,0.000941306712343826,3.45056212786021e-05,2.19982209548331e-06,1,1.11253788943283,1,-0.999058693287656,0
"sdb",0.688061156535735,0.213869088821915,0.0613663152226446,0.0245610109768859,0.0112403643251503,0.000812694955699356,8.93691619699988e-05,1,1.45984589924878,3,-2.98875963567485,-2
"sdc",0.722792807627793,0.195461515448385,0.0524394311130084,0.0200046557104564,0.00866400660680855,0.000578067214680122,5.95162788682435e-05,1,1.39825780497962,2,-1.99133599339319,-1
"sde",0.868512856869562,0.104162579348516,0.0195497734177457,0.00579660261176218,0.00188967920299199,8.24741329908951e-05,6.03441643121094e-06,1,1.1686592279948,1,-0.998110320797008,0
"sdf",0.00221028295264902,0.018256006093545,0.0405198057370167,0.0781412124673396,0.27531728193071,0.244825886228377,0.340729524590363,7,5.7034949613765,3,-2.72468271806929,4
"sdg",0.615303101560943,0.248033739755707,0.0810941066743143,0.035648776483901,0.018189787630387,0.00153795992953154,0.000192527965216405,1,1.59877240051654,1,-0.981810212369613,0
"sdh",0.95925171412975,0.0352739759546312,0.00429924415375993,0.000946159571623362,0.00022276235610319,5.85572154032654e-06,2.88112592117251e-07,1,1.04763299968469,1,-0.999777237643897,0
"sdj",0.946951705469813,0.0452507455571496,0.0060243419109457,0.0014084233971029,0.000353919216818821,1.03147037058271e-05,5.49744463840263e-07,1,1.06299524842294,1,-0.999646080783181,0
"sdm",0.762629414806231,0.172743905952659,0.0426595098040408,0.0153428814241926,0.00621308075147942,0.000375532181497107,3.56750798996552e-05,1,1.33103560422612,1,-0.993786919248521,0
"sdn",0.767636010538467,0.169769215104566,0.0414680032730828,0.014798929979612,0.00594014980277735,0.000354379970563756,3.33113309307631e-05,1,1.32283437863908,2,-1.99405985019722,-1
"sdo",0.706346914086092,0.204342156206821,0.056622647319776,0.0221042736166798,0.00982989632759201,0.000681675507522628,7.24369355170618e-05,1,1.4270628561575,2,-1.99017010367241,-1
"sdp",0.514322029159958,0.284711564420373,0.110165333004797,0.0547235084420979,0.0322425493464918,0.00333914562444115,0.000495870001841259,1,1.81785390127548,1,-0.967757450653508,0
"sdr",0.908767077216021,0.0748715061792598,0.0121313380096618,0.00324744436887681,0.000945713067092457,3.47065514446632e-05,2.21460764382453e-06,1,1.11284618797667,1,-0.999054286932908,0
"sds",0.00757362687280717,0.0443403364735748,0.0775542447018103,0.123042839907522,0.327340361162418,0.216345268750676,0.203803322131191,5,5.18248506678996,7,-6.67265963883758,-2
"sdu",0.466649109597118,0.297148152939695,0.124254961221595,0.0653263715977423,0.0411833837558432,0.00468432300341237,0.000753697884593785,1,1.93431452752411,2,-1.95881661624416,-1
"sdx",0.147700601529323,0.25588396517072,0.196507067121574,0.162876912102403,0.180435299972793,0.0430645736639602,0.0135315804392275,2,3.15578238656741,3,-2.81956470002721,-1
"sea",0.78530852061885,0.159056913944687,0.0373336821599405,0.0129529052656898,0.00503556270159977,0.000286498314043038,2.5916995189168e-05,1,1.29431323840939,1,-0.9949644372984,0
"sec",0.0406587064618741,0.13273826762819,0.155427225408272,0.178810130364483,0.304896116349758,0.122438761205641,0.0650307925817815,5,4.20198613645611,5,-4.69510388365024,0
"sed",0.94330975975772,0.0481610369561306,0.00656035607304628,0.00155804240632196,0.000398234424926258,1.19216162181024e-05,6.48765636435122e-07,1,1.0676123146958,1,-0.999601765575074,0
"see",0.309348839231751,0.310304199698871,0.169138043169223,0.108189603946719,0.0865428163469543,0.0135798314053452,0.00289666620113738,2,2.40459951749884,3,-2.91345718365305,-1
"sef",0.992692051780326,0.00671868261992059,0.000497872010006839,7.82810311555915e-05,1.29158457498058e-05,1.90677005851292e-07,6.03583560909726e-09,1,1.00800192271644,1,-0.99998708415425,0
"seg",0.65280049803676,0.23118703053187,0.0707678772448038,0.0296684768907811,0.0143257179172893,0.00111919965669627,0.000131199721799313,1,1.52541428397726,4,-3.98567428208271,-3
"seh",0.995960922802393,0.00375987448721093,0.000239916994245415,3.4141381120345e-05,5.07943855632131e-06,6.31411105622703e-08,1.7553629660938e-09,1,1.00436277661102,1,-0.999994920561444,0
"sei",0.322666984522357,0.311162335961734,0.165625813627216,0.104082644627002,0.0814625295066003,0.0124183027623965,0.00258138899269478,1,2.35809186289172,1,-0.9185374704934,0
"sek",0.0904714188121426,0.205649178799811,0.188752290585711,0.179480092480684,0.237554091312696,0.0706067191932832,0.0274862088156717,5,3.58976125152451,5,-4.7624459086873,0
"sel",0.186622782678229,0.278258410400745,0.194039813693319,0.149425692910645,0.15071870343161,0.0319570150581177,0.00897758182733366,2,2.93114049650035,1,-0.84928129656839,1
"sen",0.942293086104065,0.0489700493328188,0.00671191731471799,0.00160081970405257,0.000411054432722935,1.23947884901332e-05,6.7832313255245e-07,1,1.06890660468655,1,-0.999588945567277,0
"seo",0.408637044707676,0.307435723871593,0.141364937312355,0.0796995847383209,0.0546494849061122,0.00697375076938622,0.00123947369455568,1,2.09016788834998,3,-2.94535051509389,-2
"sep",0.937167039643178,0.0530268595814547,0.00748849750068425,0.00182312399840323,0.000478689845635372,1.49487261693615e-05,8.40704474813769e-07,1,1.07546777381827,1,-0.999521310154365,0
"seq",0.931042513342049,0.0578264650458884,0.00844248456799612,0.00210299477825004,0.000566095216339102,1.83813668280797e-05,1.06568264912621e-06,1,1.08338310031202,1,-0.999433904783661,0
"ser",0.00225254839344305,0.0185136144038925,0.0409516190397671,0.078751723963493,0.27632911470293,0.2446826443505,0.338518735145975,7,5.69651411581397,5,-4.72367088529707,2
"ses",0.938380143627341,0.0520701092471609,0.00730287455366452,0.00176952294006616,0.000462230811577813,1.43186048455757e-05,8.00215343987887e-07,1,1.07390974473729,1,-0.999537769188422,0
"set",0.604046245233184,0.252764764058515,0.0842526022709813,0.0375573149603041,0.0194783641729124,0.00168557465927288,0.00021513464483025,1,1.62157405133839,1,-0.980521635827088,0
"sev",0.924514748688342,0.0628870596034561,0.00948904136920981,0.002418049692405,0.000667234754141321,2.25201744965542e-05,1.34571794940808e-06,1,1.09190890561584,1,-0.999332765245859,0
"sew",0.582871348523581,0.261242736189667,0.0902588979592941,0.0412922294901609,0.0220762601016702,0.0019945890027725,0.00026393873285413,1,1.66549883839641,1,-0.97792373989833,0
"sey",0.354413377513919,0.311564727412344,0.156928349085384,0.0946464691773816,0.0704405455228949,0.0100402402997528,0.00196629098832357,1,2.25312196263554,1,-0.929559454477105,0
"sez",0.866086355501719,0.10586934006477,0.0200244442576394,0.00596951438325943,0.00195776015587235,8.62304230734301e-05,6.3552136663203e-06,1,1.17212709575068,1,-0.998042239844128,0
"sfm",0.707556761761454,0.203698877340213,0.0563121678209502,0.021946284136002,0.00974088167715548,0.000673611521206929,7.14157430191653e-05,1,1.42492214416289,1,-0.990259118322845,0
"sfw",0.965770410622527,0.0298874477023017,0.00344371071524163,0.000729376254361869,0.000164807428552072,4.05748796716843e-06,1.89789048699041e-07,1,1.03964365378421,1,-0.999835192571448,0
"sgb",0.792274414705196,0.154743788402057,0.03573564087257,0.0122568367879829,0.00470346268917621,0.000262479807514038,2.33767355036774e-05,1,1.28325209071844,1,-0.995296537310824,0
"sgc",0.986020108310989,0.0126305111320888,0.0011148072159809,0.000197111097120728,3.67733894761635e-05,6.64340626066462e-07,2.45137181664745e-08,1,1.01560202119876,1,-0.999963226610524,0
"sge",0.441913022298646,0.302221823423546,0.131576067830497,0.0712537746534706,0.0465437460396093,0.00555875755848623,0.000932808195744261,1,1.99870090417029,1,-0.953456253960391,0
"sgh",0.778608827621916,0.163156842675952,0.0388876822770233,0.013639190007424,0.00536787627608071,0.000311027449649615,2.85536919550911e-05,1,1.30504774175657,1,-0.994632123723919,0
"sgi",0.782449193559436,0.160812503562976,0.0379948841575652,0.0132437817151052,0.00517582630242808,0.000296792260223611,2.70184422654918e-05,1,1.29888299418785,1,-0.994824173697572,0
"sgk",0.249421893660336,0.300694927770352,0.183444737965373,0.127681305466298,0.11340903069053,0.0204172613567445,0.00493084309036662,2,2.63593580818803,2,-1.88659096930947,0
"sgm",0.027973829521828,0.105703187303189,0.136753125730366,0.170262729301031,0.323208729951254,0.146867893283047,0.089230504909284,5,4.45255504234297,7,-6.67679127004875,-2
"sgp",0.623923984821242,0.244307382070855,0.0786926659967589,0.0342228242436171,0.0172443896164221,0.00143213053909719,0.000176622712007246,1,1.58155913422844,1,-0.982755610383578,0
"sgr",0.837346081946794,0.125594209955276,0.0258604024156639,0.0081814894961959,0.00286703917760878,0.000139628905086564,1.11481033747696e-05,1,1.21409267313131,1,-0.997132960822391,0
"sgt",0.796838944695919,0.15188972838238,0.034698470418651,0.0118103711983197,0.00449313462600254,0.000247532850197074,2.18178285307236e-05,1,1.27605889254082,1,-0.995506865373997,0
"sgu",0.12542589747661,0.239239331128785,0.195602340040335,0.170107405876812,0.200464129052442,0.051674312421754,0.0174865840032604,2,3.305913811178,5,-4.79953587094756,-3
"sgw",0.994927112476969,0.00470123601765038,0.000317401337964984,4.68973282068408e-05,7.2538221191909e-06,9.62084910627325e-08,2.80859824286495e-09,1,1.00550624386072,1,-0.999992746177881,0
"sgz",0.773788584598138,0.166077276923591,0.0400158750868803,0.0141431770230811,0.00561493758376974,0.000329574456354953,3.05743281850956e-05,1,1.31282962675256,1,-0.99438506241623,0
"sha",0.755744434342596,0.176791221582211,0.0443122242696057,0.0161061105147168,0.00660078462319191,0.000406088730264043,3.91359374145583e-05,1,1.34240239943415,1,-0.993399215376808,0
"shb",0.339486300524426,0.31165407624302,0.161068377825948,0.0990207123327125,0.0754414469788028,0.0110951377245443,0.00223394837054591,1,2.30149813565426,1,-0.924558553021197,0
"shc",0.971404931088268,0.0251708058217422,0.00274136944476977,0.000558781553623211,0.000121193564739164,2.79426245997083e-06,1.24264397438623e-07,1,1.03282938052979,1,-0.999878806435261,0
"she",0.946115017995838,0.0459210531297777,0.00614651492281326,0.00144229280921315,0.0003638777606354,1.06718196791755e-05,5.71562043361062e-07,1,1.06405326091624,1,-0.999636122239365,0
"shg",0.749466622141123,0.180437701279479,0.0458332381011644,0.0168174199156653,0.00696701741073735,0.000435486526476292,4.25146253552056e-05,1,1.35285702725627,3,-2.99303298258926,-2
"shh",0.511190911981128,0.285630634934983,0.111087032776848,0.055387406652359,0.0327784695983372,0.00341564482002499,0.000509899236319722,1,1.82521841835715,2,-1.96722153040166,-1
"shi",0.965391751519565,0.030202347855446,0.00349218996768474,0.000741409505668256,0.000167954476184451,4.15186071822671e-06,1.94814733123216e-07,1,1.04010470240455,1,-0.999832045523816,0
"shj",0.75935447620939,0.174675344913655,0.0434436169002274,0.0157037245627436,0.00639569585761224,0.000389851326646817,3.72902297250954e-05,1,1.33642953384437,2,-1.99360430414239,-1
"shk",0.953905519025282,0.0396392354430979,0.00503221319340807,0.00113875986185241,0.000276267538912189,7.61615164091012e-06,3.88785806992864e-07,1,1.05426542504417,1,-0.999723732461088,0
"shl",0.0327092966482954,0.116432734827201,0.144610087462241,0.174304302379935,0.316585181139459,0.136760366793655,0.0785980307492132,5,4.35029655991288,1,-0.683414818860541,4
"shm",0.0238881707820252,0.0956924548925196,0.128854667952285,0.165621316354702,0.32842015372933,0.156827883451854,0.100695352837284,5,4.55225788906149,3,-2.67157984627067,2
"shn",0.997429678266026,0.00241142871510325,0.000138057736394859,1.8281450915647e-05,2.52540692546876e-06,2.77227111267209e-08,7.01923630330725e-10,1,1.00275263299344,1,-0.999997474593075,0
"sho",0.751382437541903,0.179329343089246,0.0453676619541464,0.0165987885045832,0.00685395226982632,0.000426356349736645,4.14602905586259e-05,1,1.34965738508263,1,-0.993146047730174,0
"shp",0.697728170289365,0.208878392373123,0.058846707234596,0.0232460873807405,0.0104793309272319,0.000741253210748916,8.00585841945756e-05,1,1.44241401025238,1,-0.989520669072768,0
"shq",0.900420167385171,0.0811003009066096,0.0135947416464689,0.00372594387510006,0.00111351310391672,4.2532369163184e-05,2.80071357017242e-06,1,1.12415113436775,1,-0.998886486896083,0
"shr",0.980806019541178,0.0171607177591159,0.00165826455894602,0.000311682149649828,6.20217950071389e-05,1.24444752203079e-06,4.97485811434828e-08,1,1.02166690123508,1,-0.999937978204993,0
"shs",0.26533754601444,0.304236876942102,0.179937529604153,0.122353706971586,0.105565901594585,0.0182988944165298,0.00426954445660432,2,2.57054840226578,3,-2.89443409840541,-1
"sht",0.0130595654693879,0.0644289882323199,0.100123076819547,0.144355334607609,0.335631074324546,0.19148671869695,0.15091524184964,5,4.90319048757502,6,-5.66436892567545,-1
"shv",0.603334124565884,0.253058873891529,0.0844532492734147,0.0376798369082652,0.0195619902486083,0.00169528651808515,0.000216638594213503,1,1.62302910831329,2,-1.98043800975139,-1
"shw",0.619939225710626,0.246040830318199,0.0798007333064028,0.0348781038612881,0.0176769852903181,0.00148029263885263,0.000183828874312786,1,1.58948898611628,2,-1.98232301470968,-1
"shx",0.139382064474306,0.25003710259632,0.196410704568221,0.165642557630631,0.187626402727439,0.0460430436114666,0.0148581243916164,2,3.20965575994144,5,-4.81237359727256,-3
"shy",0.915037797039196,0.0701364006451247,0.0110600064833867,0.00290557899072252,0.000828918125908795,2.94650692822529e-05,1.83364637884598e-06,1,1.10444715031239,1,-0.999171081874091,0
"sia",0.0284732858063865,0.10687625220623,0.137642047970185,0.17074971564836,0.322532915327932,0.145734885917144,0.0879908971237623,5,4.4411609687317,6,-5.67746708467207,-1
"sib",0.291479823951604,0.30846328489919,0.173689574804963,0.113833680100068,0.0938297545858591,0.0153182085725221,0.00338567308579441,2,2.46956757453013,2,-1.90617024541414,0
"sid",0.985636379067197,0.0129663388385901,0.00115317416598293,0.000204940764987116,3.8440547912244e-05,7.00590300550807e-07,2.60250304640053e-08,1,1.01604493075885,1,-0.999961559452088,0
"sie",0.97010565989463,0.0262636738833406,0.00290006200708459,0.000596689337619138,0.00013071451879465,3.06247704484619e-06,1.37881486561575e-07,1,1.03439286365969,1,-0.999869285481205,0
"sif",0.872369125894452,0.10143667499244,0.0188014794030961,0.00552626410857648,0.0017841799288344,7.6727174389668e-05,5.54849821132741e-06,1,1.16317207270091,1,-0.998215820071166,0
"sig",0.908285658555975,0.0752330420218865,0.0122145982648083,0.00327431772661335,0.000955006412315274,3.51311228957707e-05,2.24589550557042e-06,1,1.11349434836812,1,-0.999044993587685,0
"sii",0.302628646255319,0.309706890536391,0.170873046778915,0.110294488855889,0.0892178151699518,0.0142080569675151,0.00307105543601971,2,2.42867432879539,1,-0.910782184830048,1
"sij",0.447763615851011,0.301111145279684,0.129846237290272,0.0698250585048295,0.0452274099766574,0.00533943478860188,0.000887098308944512,1,1.98320819907802,2,-1.95477259002334,-1
"sil",0.958371628190856,0.0359957422970392,0.00441803411146691,0.000976964208068032,0.000231200402485476,6.12739957661645e-06,3.03390507938595e-07,1,1.04871996209505,1,-0.999768799597515,0
"sim",0.844221595199427,0.120957040413284,0.024429527456627,0.00762487915726373,0.00263185826024637,0.000125278103098925,9.8214100534566e-06,1,1.20390348481513,1,-0.997368141739754,0
"sin",0.989538361409402,0.00953135925557747,0.000776765125273804,0.000130168194956704,2.29548376154964e-05,3.78168254044908e-07,1.30089208294493e-08,1,1.01156918233625,1,-0.999977045162385,0
"sip",0.899216817439383,0.0819914236435531,0.0138091252383091,0.00379711665819404,0.00113888014073205,4.37437614235758e-05,2.89311840495632e-06,1,1.12579262217523,1,-0.998861119859268,0
"siq",0.528932705306691,0.280240570750223,0.105875567604657,0.051684795286476,0.0298299000731097,0.00300151168123008,0.000434949297613008,1,1.78398294630323,4,-3.97017009992689,-3
"sir",0.800617126289697,0.149510690227399,0.0338460479706271,0.0114465874535238,0.00432333952241448,0.000235620492739952,2.05880435981687e-05,1,1.27013753734417,4,-3.99567666047759,-3
"sis",4.60266433427269e-05,0.000894586147293747,0.00357716672092556,0.0113229799953263,0.0843818973265597,0.156434892997628,0.743342450168924,7,6.62177461488305,6,-5.91561810267344,1
"siu",0.567518199069125,0.267037545743781,0.0946619842826507,0.0441203807892299,0.0241100160149641,0.00224674193727947,0.000305132162969679,1,1.69822722340084,1,-0.975889983985036,0
"siv",0.382608792237866,0.310130615863959,0.14891830833372,0.0866898382173972,0.0617946314710224,0.00831118744446635,0.00154662643157,1,2.16605096887943,3,-2.93820536852898,-2
"siw",0.870507542764639,0.102754652476582,0.019161776501517,0.00565608399485751,0.00183469711146644,7.94676888838941e-05,5.77946205415625e-06,1,1.1658172611268,1,-0.998165302888534,0
"six",0.825243911990994,0.133633279904099,0.0284294376499515,0.00920304894273305,0.00330900865674488,0.000167517257264715,1.37955982130178e-05,1,1.23225769653478,1,-0.996690991343255,0
"siy",0.336388040398026,0.311611606906812,0.161917076915301,0.0999426039822925,0.0765189313737134,0.011327662934006,0.00229407748984811,1,2.31175207778826,3,-2.92348106862629,-2
"siz",0.607409268061017,0.251367457938205,0.0833063647757282,0.0369815779410754,0.0190868581267756,0.00164031985038782,0.000208153306810233,1,1.61472287291279,1,-0.980913141873224,0
"sja",0.549041476211516,0.273607296993368,0.100007865012296,0.0476601806097667,0.0267359251687774,0.00258507974928646,0.000362176254989244,1,1.73864572579874,1,-0.973264074831223,0
"sjb",0.6530631267451,0.231063257593753,0.0706966910461928,0.0296286068733363,0.0143008541742446,0.00111662664116319,0.000130836926209854,1,1.5249140317662,1,-0.985699145825755,0
"sjd",0.170011051744559,0.269639603582706,0.195606197007938,0.155229164549819,0.16266749238125,0.0362022930384998,0.0106441976952288,2,3.02208611213691,5,-4.83733250761875,-3
"sje",0.106157714793821,0.222017606094522,0.192841872098072,0.175708569637989,0.219961517017257,0.0610827272488077,0.022229993109532,2,3.45346672217489,5,-4.78003848298274,-3
"sjg",0.839514074731776,0.124137507250703,0.0254069379139376,0.00800411939119416,0.0027916536854572,0.000134990530465284,1.07164964666673e-05,1,1.21086960762512,1,-0.997208346314543,0
"sjl",0.383319395698661,0.310074032291104,0.148713817825535,0.0864944811096269,0.0615893607070774,0.0082716031166159,0.00153730925137907,1,2.16392442519072,1,-0.938410639292923,0
"sjm",0.771995475489852,0.167157393989704,0.040437692484295,0.0143328455441952,0.0057085681193404,0.00033667098514889,3.13533874651828e-05,1,1.31573706331878,1,-0.99429143188066,0
"sjo",0.567132894476128,0.267179091684748,0.0947729625811042,0.0441926706451656,0.0241627492419397,0.0022533963686272,0.000306235002288102,1,1.69905841760708,2,-1.97583725075806,-1
"sjp",0.817557805586723,0.13865776699828,0.0300933997095767,0.00987953314281342,0.00360872268456169,0.000187070585814797,1.57012922303856e-05,1,1.24394761726658,1,-0.996391277315438,0
"sjr",0.667487913238303,0.224144027462915,0.0668129006857905,0.0274811556946469,0.0129795949928183,0.000982253962875657,0.000112153962650408,1,1.49771586947999,1,-0.987020405007182,0
"sjs",0.087649589867917,0.202446149463392,0.187797784119061,0.180050596118555,0.240897861325227,0.0725449895683973,0.028613029537451,5,3.61618807642478,2,-1.75910213867477,3
"sjt",0.00333780958707901,0.0247068787634592,0.050830724285414,0.092084998445117,0.296261666859608,0.239675765751597,0.293102156307725,5,5.54466175671241,5,-4.70373833314039,0
"sju",0.0961910142938221,0.211889639244256,0.190469510623618,0.178212680465473,0.230947695078669,0.0669025882304626,0.0253868720636992,5,3.53809165573709,5,-4.76905230492133,0
"sjw",0.0821426918291571,0.195943692931035,0.185710855581638,0.18104339141035,0.247588451280039,0.0765606931397629,0.0310102238280184,5,3.66971419211244,3,-2.75241154871996,2
"skb",0.801196774372033,0.149144363168027,0.0337157605593513,0.0113912376144952,0.00429763111190806,0.000233829073399971,2.04041007851874e-05,1,1.26923169154956,3,-2.99570236888809,-2
"skc",0.731178884572282,0.190820413717151,0.0503380577900591,0.0189736810247895,0.0081052772250132,0.000530007432122503,5.36782385828216e-05,1,1.3838107878638,1,-0.991894722774987,0
"skd",0.00393817237337033,0.0278557635540722,0.0555340009154485,0.0980402844638241,0.303872548866302,0.236381717593298,0.274377512233685,5,5.47670847561025,5,-4.6961274511337,0
"skf",0.0342241396080736,0.119692832890952,0.146878623495234,0.175356353452209,0.314391470727971,0.133799870296169,0.0756567095293907,5,4.32002463180712,5,-4.68560852927203,0
"skg",0.956177914967878,0.0377893620565605,0.00471737414161955,0.00105530190472425,0.000252867810825563,6.83545309765332e-06,3.43665294777473e-07,1,1.05143772655453,1,-0.999747132189174,0
"skh",0.623668368479542,0.244419148028551,0.0787636458928991,0.0342646625267444,0.0172719156897156,0.00143518175717949,0.000177077625367783,1,1.58206646469155,2,-1.98272808431028,-1
"ski",0.863601328031162,0.10761051085203,0.0205135820431314,0.00614883880259509,0.00202885241203743,9.01917127699159e-05,6.69614627413218e-06,1,1.17569073643572,1,-0.997971147587963,0
"skj",0.444143855717776,0.301804966756042,0.130916677412352,0.0707070373859935,0.0460381735507824,0.00547417070476763,0.000915118472286647,1,1.99277369229941,1,-0.953961826449218,0
"skm",0.589644436565419,0.258591529926738,0.0883289237757895,0.040076824256703,0.0212198409020142,0.00189106905513325,0.000247375518202753,1,1.65129881224137,1,-0.978780159097986,0
"skn",0.78848533928134,0.157096257935946,0.0366026285755694,0.0126332527348163,0.00488242722133914,0.000275360487737353,2.47337632519606e-05,1,1.28925618719509,1,-0.995117572778661,0
"sko",0.495716212128939,0.289965968397377,0.115652227439622,0.0587350175811761,0.0355291120212513,0.00381670749928764,0.000584754932346554,1,1.86218399119567,1,-0.964470887978749,0
