"","P[Y=1]","P[Y=2]","P[Y=3]","y_hat","y_avg","y_obs","latent1","latent2"
"mes",0.921287636040136,0.0761930147698273,0.00251934919003716,1,1.0812317131499,1,0.0812317131499016,0
"met",0.987047927666956,0.0128038624961857,0.000148209836858371,1,1.0131002821699,1,0.0131002821699024,0
"meu",0.999886211004505,0.000113597293815215,1.91701679308487e-07,1,1.00011398069717,1,0.000113980697173943,0
"mev",0.999915793801251,8.40780106929895e-05,1.28188055614764e-07,1,1.0000843343868,1,8.4334386804219e-05,0
"mew",0.973275093086388,0.0262780848062603,0.000446822107351474,1,1.02717172902096,1,0.0271717290209632,0
"mey",0.999850824137816,0.000148900140370833,2.75721813491892e-07,1,1.000149451584,1,0.000149451583997706,0
"mez",0.224126468526098,0.512321335781319,0.263552195692583,2,2.03942572716648,2,0.0394257271664844,0
"mfc",0.985538216197387,0.0142868638050768,0.000174919997536493,1,1.01463670380015,1,0.0146367038001498,0
"mfd",0.98911370369143,0.0107719786883437,0.000114317620225846,1,1.0110006139288,1,0.0110006139287953,0
"mfe",0.998656441365616,0.00133794807957288,5.61055481085315e-06,1,1.00134916918919,1,0.00134916918919448,0
"mff",0.975533975983131,0.0240762361887729,0.000389787828096622,1,1.02485581184497,1,0.024855811844966,0
"mfg",0.980666249194551,0.0190621255221178,0.000271625283331578,1,1.01960537608878,1,0.0196053760887809,0
"mfh",0.99061500612108,0.00929328750527747,9.17063736421975e-05,1,1.00947670025256,1,0.00947670025256198,0
"mfi",0.997470880494267,0.00251541950640821,1.36999993248788e-05,1,1.00254281950506,1,0.00254281950505808,0
"mfj",0.973287879801904,0.026265629372522,0.000446490825573576,1,1.02715861102367,1,0.027158611023669,0
"mfk",0.995152004591884,0.00481313697045849,3.48584376570482e-05,1,1.00488285384577,1,0.00488285384577258,0
"mfl",0.697179118107739,0.274564971925002,0.0282559099672595,1,1.33107679185952,2,-0.668923208140479,-1
"mfm",0.997156414878896,0.00282739570629409,1.61894148099639e-05,1,1.00285977453591,1,0.00285977453591402,0
"mfn",0.999763339386555,0.000236146558580841,5.14054864231284e-07,1,1.00023717466831,1,0.000237174668309192,0
"mfo",0.992620335823688,0.00731533023170328,6.43339446082525e-05,1,1.00744399812092,1,0.00744399812091978,0
"mfp",0.999834349018187,0.000165333506604415,3.17475208233553e-07,1,1.00016596845702,3,-1.99983403154298,-2
"mfq",0.999989654003588,1.0337882662248e-05,8.11374989417857e-09,1,1.00001035411016,1,1.03541101619253e-05,0
"mfr",0.252045011181503,0.513021334450338,0.234933654368159,2,1.98288864318666,2,-0.0171113568133443,0
"mft",0.706010912977454,0.267342115775137,0.0266469712474089,1,1.32063605826995,1,0.320636058269955,0
"mfu",0.995005044527384,0.00495855505432008,3.64004182957789e-05,1,1.00503135589091,1,0.00503135589091164,0
"mfv",0.999901341897119,9.84997221858963e-05,1.58380695558513e-07,1,1.00009881648358,1,9.88164835771244e-05,0
"mfw",0.040693366547781,0.321750977732058,0.637555655720161,3,2.59686228917238,3,-0.40313771082762,0
"mfx",0.987150019840276,0.0127035183807919,0.00014646177893185,1,1.01299644193866,1,0.0129964419386557,0
"mfy",0.869983763373036,0.124099598526366,0.00591663810059806,1,1.13593287472756,1,0.135932874727562,0
"mgb",0.94721398002233,0.0514762660372118,0.00130975394045785,1,1.05409577391813,1,0.0540957739181274,0
"mgc",0.877114437228789,0.117521707997597,0.00536385477361367,1,1.12824941754482,1,0.128249417544824,0
"mgd",0.994251788310409,0.00570356818542483,4.46435041661086e-05,1,1.00579285519376,1,0.00579285519375694,0
"mge",0.97818029970415,0.0214928568290151,0.000326843466834981,1,1.02214654376269,1,0.0221465437626853,0
"mgf",0.716658242691761,0.258559652770617,0.0247821045376221,1,1.30812386184586,1,0.308123861845861,0
"mgg",0.99485150074328,0.00511046431121776,3.80349455021411e-05,1,1.00518653420222,1,0.00518653420222215,0
"mgh",0.999747343088775,0.000252095199972602,5.6171125273341e-07,1,1.00025321862248,1,0.00025321862247818,0
"mgi",0.997346648150899,0.00263868412790869,1.46677211927404e-05,1,1.00266801957029,1,0.00266801957029417,0
"mgj",0.966169410806324,0.0331851949976284,0.000645394196047477,1,1.03447598338972,1,0.0344759833897235,0
"mgk",0.908857998248761,0.087922237685325,0.00321976406591395,1,1.09436176581715,1,0.0943617658171529,0
"mgl",0.985352435758829,0.0144692475436533,0.000178316697517555,1,1.01482588093869,1,0.0148258809386883,0
"mgm",0.999302837106599,0.000694910132434612,2.25276096599281e-06,1,1.00069941565437,1,0.000699415654366708,0
"mgn",0.961562985347164,0.0376478498382301,0.00078916481460567,1,1.03922617946744,1,0.0392261794674416,0
"mgo",0.999024257143412,0.000972152850551078,3.5900060365579e-06,1,1.00097933286262,1,0.000979332862624194,0
"mgp",0.99998531731449,1.46698822950375e-05,1.28032147106438e-08,1,1.00001469548872,1,1.46954887243478e-05,0
"mgq",0.996296235221653,0.00368012756629321,2.36372120534512e-05,1,1.0037274019904,1,0.00372740199040011,0
"mgr",0.99897299902379,0.00102314582427354,3.85515193657149e-06,1,1.00103085612815,1,0.00103085612814668,0
"mgs",0.99403197637251,0.00592087052444912,4.71531030410421e-05,1,1.00601517673053,1,0.0060151767305312,0
"mgt",0.885485332849613,0.10976618381551,0.00474848333487665,1,1.11926315048526,1,0.119263150485263,0
"mgu",0.988415375231157,0.0114592021680696,0.000125422600773084,1,1.01171004736962,1,0.0117100473696157,0
"mgv",0.999377986574144,0.000620088723203738,1.92470265203415e-06,1,1.00062393812851,1,0.000623938128507806,0
"mgw",0.990972148321317,0.00894126293104025,8.65887476423355e-05,1,1.00911444042633,1,0.00911444042632503,0
"mgy",0.971555652549112,0.0279521133912639,0.000492234059624508,1,1.02893658151051,1,0.0289365815105129,0
"mgz",0.99088233917518,0.00902979482825372,8.78659965658501e-05,1,1.00920552682139,1,0.00920552682138531,0
"mha",0.893792424119027,0.102034242004149,0.00417333387682439,1,1.1103809097578,1,0.110380909757797,0
"mhb",0.850228059135297,0.142184436339016,0.00758750452568691,1,1.15735944539039,2,-0.84264055460961,-1
"mhc",0.89661919139356,0.0993951647599189,0.00398564384652089,1,1.10736645245296,2,-0.892633547547039,-1
"mhe",0.962253762609695,0.0369793706410403,0.000766866749265183,1,1.03851310413957,1,0.0385131041395708,0
"mhf",0.65690503027065,0.306751722311412,0.0363432474179376,1,1.37943821714729,2,-0.620561782852712,-1
"mhg",0.129315584685715,0.473688619848107,0.396995795466178,2,2.26768021078046,3,-0.732319789219536,-1
"mhi",0.999553168037507,0.000445610217468251,1.22174502448225e-06,1,1.00044805370752,1,0.000448053707517326,0
"mhj",0.752501372143424,0.228419257891567,0.019079369965009,1,1.26657799782159,3,-1.73342200217841,-2
"mhk",0.997642418282713,0.00234518316124288,1.23985560444018e-05,1,1.00236998027333,1,0.00236998027333168,0
"mhl",0.994899836358141,0.00506264581452676,3.75178273325227e-05,1,1.00513768146919,1,0.00513768146919169,0
"mhm",0.993642788714963,0.00630550300379018,5.17082812470093e-05,1,1.00640891956628,1,0.0064089195662842,0
"mhn",0.922685088029071,0.0748694406394032,0.00244547133152628,1,1.07976038330246,1,0.0797603833024556,0
"mho",0.97398561982013,0.0255858217426272,0.000428558437242543,1,1.02644293861711,1,0.0264429386171123,0
"mhp",0.961655326179204,0.037558504711157,0.000786169109638912,1,1.03913084293043,1,0.0391308429304349,0
"mhq",0.106982633915645,0.451856868707999,0.441160497376356,2,2.33417786346071,2,0.334177863460711,0
"mhr",0.997204055018398,0.00278014110306801,1.58038785339487e-05,1,1.00281174886014,1,0.00281174886013602,0
"mhs",0.948072282952135,0.0506521364150628,0.00127558063280231,1,1.05320329768067,1,0.0532032976806676,0
"mht",0.888683990485837,0.106793163529318,0.00452284598484487,1,1.11583885549901,2,-0.884161144500993,-1
"mhu",0.990625883552483,0.00928256745118583,9.15489963310145e-05,1,1.00946566544385,1,0.00946566544384808,0
"mhw",0.996683754017771,0.00329607546376121,2.01705184680323e-05,1,1.0033364165007,1,0.00333641650069749,0
"mhx",0.999483439329905,0.000515070074039281,1.49059605569768e-06,1,1.00051805126615,1,0.000518051266150676,0
"mhy",0.998780303446724,0.00121479616992215,4.90038335354548e-06,1,1.00122459693663,1,0.00122459693662935,0
"mhz",0.904203290956271,0.0922945940498729,0.00350211499385567,1,1.09929882403758,1,0.0992988240375843,0
"mia",0.729038743757928,0.248247359601602,0.0227138966404703,1,1.29367515288254,3,-1.70632484711746,-2
"mib",0.991770150836276,0.00815431990677384,7.5529256950424e-05,1,1.00830537842067,1,0.0083053784206748,0
"mic",0.908680064199855,0.0880895795299271,0.00323035627021784,1,1.09455029207036,1,0.0945502920703627,0
"mid",0.421912852816142,0.461801388686515,0.116285758497342,2,1.6943729056812,1,0.6943729056812,1
"mie",0.988122653757686,0.0117471606462444,0.000130185596069143,1,1.01200753183838,1,0.0120075318383828,0
"mif",0.997921511901325,0.00206811758908287,1.03705095920725e-05,1,1.00208885860827,1,0.00208885860826724,0
"mig",0.996463053722461,0.00351482312013129,2.2123157407905e-05,1,1.00355906943495,1,0.00355906943494722,0
"mih",0.993385766985829,0.00655943954419336,5.47934699771657e-05,1,1.00666902648415,1,0.0066690264841478,0
"mii",0.892137998893926,0.103576931010019,0.00428507009605505,1,1.11214707120213,1,0.112147071202129,0
"mij",0.959699031782516,0.0394503490868648,0.00085061913061879,1,1.0411515873481,1,0.0411515873481025,0
"mik",0.437626871387191,0.453729658607688,0.108643470005122,2,1.67101659861793,1,0.671016598617931,1
"mil",0.988270831667527,0.0116014017154171,0.000127766617055713,1,1.01185693494953,1,0.0118569349495288,0
"mim",0.993904847311345,0.00604652722369869,4.86254649558759e-05,1,1.00614377815361,1,0.00614377815361045,0
"mio",0.993542325014683,0.00640476798831502,5.29069970020002e-05,1,1.00651058198232,1,0.0065105819823188,0
"mip",0.844876444292428,0.147047647718021,0.00807590798955082,1,1.16319946369712,1,0.163199463697122,0
"miq",0.995135243358433,0.0048297234550253,3.50331865414111e-05,1,1.00489978982811,1,0.00489978982810824,0
"mir",0.979841689371519,0.0198687976338472,0.000289512994633645,1,1.02044782362311,1,0.0204478236231145,0
"mit",0.865795539973324,0.127950789072451,0.0062536709542248,1,1.1404581309809,1,0.140458130980901,0
"miu",0.814585194020609,0.174278420589313,0.0111363853900777,1,1.19655119136947,1,0.196551191369468,0
"miw",0.983901939819942,0.015892414377487,0.000205645802570875,1,1.01630370598263,1,0.016303705982629,0
"mix",0.985449985675885,0.0143734841372622,0.000176530186852486,1,1.01472654451097,1,0.0147265445109674,0
"miy",0.946209231664865,0.0524405264319207,0.00135024190321453,1,1.05514101023835,1,0.0551410102383498,0
"miz",0.99186509097455,0.00806066040926956,7.42486161799949e-05,1,1.00820915764163,1,0.00820915764162966,0
"mjc",0.982859084093781,0.0169147503535539,0.000226165552665192,1,1.01736708145888,1,0.0173670814588844,0
"mjd",0.0729105265030099,0.401698524844718,0.525390948652272,3,2.45248042214926,2,0.452480422149262,1
"mje",0.0118061563531065,0.179630009432016,0.808563834214877,3,2.79675767786177,3,-0.203242322138229,0
"mjg",0.970090484474674,0.0293772428954159,0.000532272629910402,1,1.03044178815524,1,0.0304417881552368,0
"mjh",0.98114685834272,0.0185917441293781,0.00026139752790233,1,1.01911453918518,1,0.0191145391851828,0
"mji",0.999755528146031,0.000243934672593538,5.37181375048768e-07,1,1.00024500903534,1,0.000245009035343635,0
"mjj",0.762293981416115,0.220037036081362,0.0176689825025221,1,1.25537500108641,2,-0.744624998913593,-1
"mjk",0.973408321246766,0.0261483036776303,0.000443375075603658,1,1.02703505382884,1,0.0270350538288375,0
"mjl",0.999799433384842,0.000200155678201863,4.1093695579697e-07,1,1.00020097755211,1,0.000200977552113457,0
"mjm",0.919063780480466,0.0782972743324677,0.0026389451870662,1,1.0835751647066,1,0.0835751647066001,0
"mjn",0.973887462082208,0.0256814739880292,0.000431063929762998,1,1.02654360184756,1,0.0265436018475551,0
"mjo",0.967842979922715,0.0315609621830538,0.000596057894231006,1,1.03275307797152,1,0.0327530779715159,0
"mjp",0.898717623454026,0.0974334373523408,0.00384893919363316,1,1.10513131573961,1,0.105131315739607,0
"mjq",0.213497506265902,0.511054788390521,0.275447705343577,2,2.06195019907767,3,-0.938049800922325,-1
"mjr",0.154647344722349,0.491172862070537,0.354179793207114,2,2.19953244848476,1,1.19953244848476,1
"mjs",0.986703949567882,0.0131418961247149,0.000154154307402621,1,1.01345020473952,1,0.0134502047395202,0
"mjt",0.998542626157063,0.00145108574236619,6.28810057123896e-06,1,1.00146366194351,1,0.00146366194350867,0
"mju",0.983814398323651,0.0159782611098875,0.000207340566461434,1,1.01639294224281,2,-0.983607057757189,-1
"mjv",0.989101480633072,0.0107840105276121,0.000114508839316074,1,1.01101302820624,1,0.0110130282062442,0
"mjw",0.999897536347398,0.000102297050129985,1.666024717073e-07,1,1.00010263025507,1,0.00010263025507351,0
"mjx",0.991015460629378,0.00889856427036018,8.59751002614262e-05,1,1.00907051447088,1,0.00907051447088314,0
"mjz",0.999025402874584,0.000971012981614394,3.58414380141614e-06,1,1.00097818126922,1,0.000978181269217338,0
"mka",0.765547685010075,0.21723843509751,0.0172138798924151,1,1.25166619488234,1,0.25166619488234,0
"mkb",0.99566256574914,0.00430775814626039,2.96761045991412e-05,1,1.00436711035546,1,0.00436711035545878,0
"mkc",0.960344494721277,0.038826378869252,0.00082912640947097,1,1.04048463168819,1,0.0404846316881939,0
"mkd",0.999998742729513,1.25673249462555e-06,5.37992428384371e-10,1,1.00000125780848,1,1.25780847959334e-06,0
"mke",0.997073052753364,0.00291007614583116,1.68711008045053e-05,1,1.00294381834744,1,0.00294381834744017,0
"mkf",0.989448995078981,0.0104418883370643,0.000109116583954294,1,1.01066012150497,1,0.0106601215049729,0
"mkg",0.936914281174199,0.061336339565398,0.00174937926040331,1,1.0648350980862,1,0.0648350980862045,0
"mki",0.998054814747611,0.00193574269296137,9.44255942747496e-06,1,1.00195462781182,1,0.00195462781181632,0
"mkk",0.969395444783736,0.0300528616537793,0.000551693562484301,1,1.03115624877875,1,0.0311562487787478,0
"mkl",0.991459450343199,0.00846077678835611,7.97728684448495e-05,1,1.00862032252525,1,0.00862032252524569,0
"mkm",0.83780406633663,0.15345079901587,0.00874513464750049,1,1.17094106831087,1,0.170941068310871,0
"mkn",0.996254523424609,0.00372145574213401,2.40208332574765e-05,1,1.00376949740865,1,0.00376949740864907,0
"mko",0.938708084326933,0.0596230041262024,0.00166891154686488,1,1.06296082721993,1,0.0629608272199322,0
"mkp",0.958153852212554,0.0409431694062841,0.000902978381162045,1,1.04274912616861,1,0.0427491261686082,0
"mkr",0.961398150290765,0.0378073258736404,0.000794523835594751,1,1.03939637354483,1,0.0393963735448297,0
"mks",0.99118049860758,0.00873585058069359,8.36508117262325e-05,1,1.00890315220415,1,0.00890315220414584,0
"mkt",0.523194052592648,0.403128063398295,0.0736778840090575,1,1.55048383141641,2,-0.44951616858359,-1
"mku",0.999350882537606,0.000647076166763405,2.04129563019517e-06,1,1.00065115875802,1,0.000651158758023573,0
"mkw",0.999459057907361,0.000539353979683077,1.58811295614125e-06,1,1.0005425302056,1,0.000542530205595249,0
"mkx",0.910561275422136,0.0863195461584891,0.00311917841937526,1,1.09255790299724,1,0.0925579029972399,0
"mky",0.976543087687699,0.0230916252127504,0.000365287099550304,1,1.02382219941185,1,0.023822199411851,0
"mkz",0.998829184143743,0.00116618764915133,4.62820710556144e-06,1,1.00117544406336,1,0.00117544406336245,0
"mla",0.919987215965596,0.0774238025554419,0.00258898147896258,1,1.08260176551337,1,0.0826017655133671,0
"mlb",0.705932388425371,0.267406585198932,0.0266610263756974,1,1.32072863795033,1,0.320728637950327,0
"mlc",0.998187297646821,0.00180415486173691,8.54749144163502e-06,1,1.00182124984462,1,0.00182124984462018,0
"mle",0.981650621999271,0.0180985427385222,0.000250835262207039,1,1.01860021326294,1,0.0186002132629361,0
"mlf",0.994118795510098,0.00583504810759639,4.61563823059841e-05,1,1.00592736087221,1,0.00592736087220835,0
"mlh",0.99548267938696,0.00448585001523516,3.14705978051721e-05,1,1.00454879121085,1,0.0045487912108455,0
"mli",0.965010992589345,0.0343085533184623,0.000680454092193084,1,1.03566946150285,1,0.0356694615028483,0
"mlj",0.575438870905395,0.36762230522492,0.0569388238696849,1,1.48149995296429,2,-0.51850004703571,-1
"mlk",0.932110094346997,0.0659169618881618,0.00197294376484158,1,1.06986284941785,1,0.069862849417845,0
"mll",0.965450761527599,0.0338821813955965,0.000667057076804922,1,1.03521629554921,1,0.0352162955492061,0
"mlm",0.992558866783834,0.00737601066728855,6.51225488778051e-05,1,1.00750625576504,1,0.00750625576504405,0
"mln",0.990229933272018,0.00967272845462031,9.73382733621131e-05,1,1.00986740500134,1,0.00986740500134475,0
"mlo",0.979323874250121,0.0203751614471509,0.000300964302727857,1,1.02097709005261,1,0.0209770900526067,0
"mlp",0.997999632584039,0.00199054399847642,9.82341748434479e-06,1,1.00201019083345,1,0.00201019083344511,0
"mlq",0.99990286419347,9.69806838815312e-05,1.55122648948236e-07,1,1.00009729092918,1,9.72909291794277e-05,0
"mlr",0.975325200455997,0.0242798668194643,0.000394932724539054,1,1.02506973226854,1,0.0250697322685425,0
"mls",0.990888986505927,0.00902324225783224,8.7771236241041e-05,1,1.00919878473031,1,0.00919878473031432,0
"mlt",0.997508368034536,0.0024782198587,1.34121067644211e-05,1,1.00250504407223,1,0.00250504407222873,0
"mlu",0.996176997257174,0.00379826360581914,2.47391370066241e-05,1,1.00384774187983,1,0.00384774187983261,0
"mlv",0.967139792902961,0.032243609558522,0.00061659753851695,1,1.03347680463556,1,0.0334768046355558,0
"mlw",0.988735715652272,0.0111440012555357,0.000120283092192475,1,1.01138456743992,1,0.0113845674399207,0
"mlx",0.907788839854258,0.0889275098539118,0.0032836502918302,1,1.09549481043757,1,0.0954948104375721,0
"mlz",0.964753610192202,0.034558045462274,0.000688344345524117,1,1.03593473415332,1,0.0359347341533223,0
"mma",0.990745252021015,0.00916491981787426,8.98281611111384e-05,1,1.0093445761401,1,0.00934457614009654,0
"mmb",0.812550627462599,0.176088999691992,0.0113603728454088,1,1.19880974538281,1,0.198809745382809,0
"mmc",0.963214909528013,0.0360488179783219,0.000736272493664814,1,1.03752136296565,1,0.0375213629656517,0
"mmd",0.980968158736574,0.0187666580191777,0.000265183244247957,1,1.01929702450767,1,0.0192970245076736,0
"mme",0.985839909778658,0.0139906353961378,0.000169454825204363,1,1.01432954504655,1,0.0143295450465466,0
"mmf",0.937428145059412,0.0608456944071731,0.00172616053341479,1,1.064298015474,1,0.0642980154740029,0
"mmg",0.987459225698515,0.0123995611798818,0.000141213121602868,1,1.01268198742309,1,0.0126819874230875,0
"mmh",0.437387649139467,0.453855694211076,0.108756656649458,2,1.67136900750999,1,0.671369007509991,1
"mmi",0.953241658773098,0.0456804801087647,0.00107786111813701,1,1.04783620234504,1,0.0478362023450387,0
"mmj",0.975207449681507,0.0243947044083719,0.000397845910120931,1,1.02519039622861,1,0.0251903962286137,0
"mmk",0.961665070055029,0.0375490766751558,0.000785853269815506,1,1.03912078321479,1,0.0391207832147868,0
"mml",0.884117349117429,0.111036067273206,0.00484658360936407,1,1.12072923449193,1,0.120729234491935,0
"mmm",0.907687163542244,0.089023080575792,0.00328975588196434,1,1.09560259233972,1,0.0956025923397208,0
"mmn",0.96951514633777,0.0299365243412478,0.000548329320982255,1,1.03103318298321,1,0.0310331829832124,0
"mmo",0.990616025610616,0.0092922827699754,9.16916194088069e-05,1,1.00947566600879,1,0.00947566600879313,0
"mmp",0.882960557063813,0.112109154061262,0.00493028887492486,1,1.12196973181111,1,0.121969731811112,0
"mmq",0.962362028814129,0.0368745757688174,0.000763395417053392,1,1.03840136660292,1,0.0384013666029241,0
"mmr",0.999418759273892,0.000579487625110731,1.75310099681525e-06,1,1.0005829938271,1,0.00058299382710425,0
"mmt",0.980596556559538,0.0191303228663765,0.000273120574085794,1,1.01967656401455,1,0.019676564014548,0
"mmu",0.977776813286975,0.0218870203431354,0.000336166369889979,1,1.02255935308292,1,0.0225593530829153,0
"mmv",0.130894513989044,0.474983092930656,0.3941223930803,2,2.26322787909126,3,-0.736772120908744,-1
"mmx",0.979799557822324,0.0199100037189013,0.000290438458774966,1,1.02049088063645,1,0.0204908806364512,0
"mmy",0.923645270326254,0.0739594488391282,0.00239528083461782,1,1.07875001050836,1,0.0787500105083638,0
"mna",0.98657370096529,0.013269871892444,0.000156427142265603,1,1.01358272617698,1,0.0135827261769752,0
"mnb",0.999412719524269,0.000585502247402059,1.77822832903018e-06,1,1.00058905870406,1,0.000589058704060008,0
"mnc",0.510403073309351,0.411332482813063,0.0782644438775855,1,1.56786137056823,2,-0.432138629431766,-1
"mnd",0.11622173918106,0.46173734273954,0.4220409180794,2,2.30581917889834,2,0.305819178898341,0
"mne",0.990267135096742,0.00963607584533066,9.67890579268715e-05,1,1.00982965396118,1,0.0098296539611844,0
"mnf",0.994621474090479,0.0053379980078414,4.05279016796323e-05,1,1.0054190538112,1,0.00541905381120067,0
"mng",0.992260821504494,0.00767018584237245,6.89926531332041e-05,1,1.00780817114864,1,0.00780817114863885,0
"mnh",0.999082029975696,0.000914672044553533,3.29797975029411e-06,1,1.00092126800405,1,0.00092126800405401,0
"mni",0.999997529051915,2.469671387062e-06,1.27669752547632e-09,1,1.00000247222478,1,2.47222478222398e-06,0
"mnj",0.960690215418273,0.038492077827617,0.000817706754110081,1,1.04012749133584,1,0.0401274913358374,0
"mnk",0.999992872482608,7.12251533019348e-06,5.00206176479168e-09,1,1.00000713251945,1,7.13251945372306e-06,0
"mnl",0.954470448898634,0.0444966327671373,0.00103291833422892,1,1.0465624694356,1,0.0465624694355951,0
"mnm",0.873211414327383,0.121125434133807,0.00566315153881003,1,1.13245173721143,1,0.132451737211427,0
"mnn",0.987724111558422,0.0121391167283065,0.000136771713271755,1,1.01241266015485,1,0.0124126601548498,0
"mnq",0.669577686932671,0.296760733465913,0.0336615796014164,1,1.36408389266875,1,0.364083892668745,0
"mnr",0.214146330253974,0.511149373154747,0.274704296591279,2,2.06055796633731,2,0.0605579663373055,0
"mns",0.724723253106725,0.251853984169979,0.0234227627232962,1,1.29869950961657,1,0.298699509616571,0
"mnu",0.692376908272599,0.278468238667825,0.0291548530595761,1,1.33677794478698,1,0.336777944786978,0
"mnv",0.934113208652575,0.0640084867895138,0.00187830455791083,1,1.06776509590534,1,0.0677650959053353,0
"mnw",0.999596150212893,0.000402785963185881,1.06382392073279e-06,1,1.00040491361103,1,0.000404913611027347,0
"mnx",0.957930928032761,0.0411584343285786,0.000910637638660838,1,1.0429797096059,1,0.0429797096059001,0
"mny",0.995122606447508,0.00484222842528137,3.51651272108011e-05,1,1.0049125586797,1,0.00491255867970297,0
"mnz",0.994609144266884,0.00535019272162796,4.06630114878626e-05,1,1.0054315187446,1,0.0054315187446039,0
"moa",0.992576613513085,0.00735849195375382,6.4894533161497e-05,1,1.00748828102008,1,0.00748828102007693,0
"moc",0.795598757544545,0.191081701402752,0.0133195410527035,1,1.21772078350816,1,0.217720783508159,0
"moe",0.948484262841194,0.0502564239787607,0.00125931318004546,1,1.05277505033885,1,0.0527750503388518,0
"mog",0.999678933696531,0.000320288386910894,7.77916558503122e-07,1,1.00032184422003,1,0.0003218442200279,0
"moh",0.925299580553765,0.072390521863684,0.00230989758255129,1,1.07701031702879,1,0.0770103170287866,0
"moi",0.967681149785483,0.0317180898468052,0.000600760367711506,1,1.03291961058223,1,0.0329196105822285,0
"moj",0.991964361879047,0.00796272045655333,7.29176643998741e-05,1,1.00810855578535,1,0.00810855578535308,0
"mok",0.586843576547706,0.359478899453596,0.0536775239986983,1,1.46683394745099,2,-0.533166052549007,-1
"mom",0.592254608657359,0.355569410714834,0.052175980627807,1,1.45992137197045,3,-1.54007862802955,-2
"moo",0.974457535717098,0.0251258725488195,0.000416591734082039,1,1.02595905601698,1,0.0259590560169833,0
"mop",0.991044198725267,0.00887023249555152,8.55687791814219e-05,1,1.00904137005391,1,0.00904137005391448,0
"moq",0.442801747185779,0.450980012719517,0.106218240094704,2,1.66341649290892,2,-0.336583507091075,0
"mor",0.97940552591995,0.0202953265830365,0.000299147497013208,1,1.02089362157706,1,0.0208936215770628,0
"mos",0.999999975106426,2.48896921961617e-08,3.88211685020678e-12,1,1.00000002489746,1,2.48974565408844e-08,0
"mot",0.900446244190012,0.095815751317977,0.003738004492011,1,1.103291760302,1,0.103291760301999,0
"mou",0.914657160973389,0.0824595502782776,0.00288328874833355,1,1.08822612777494,1,0.0882261277749445,0
"mov",0.263010197205362,0.512366194989873,0.224623607804765,2,1.9616134105994,2,-0.0383865894005972,0
"mow",0.832787415605191,0.157976178293678,0.00923640610113097,1,1.17644899049594,1,0.17644899049594,0
"mox",0.993095386455605,0.0068462622161789,5.83513282164105e-05,1,1.00696296487261,1,0.00696296487261172,0
"moy",0.998502563161337,0.00149090473382629,6.53210483625433e-06,1,1.0015039689435,1,0.0015039689434988,0
"moz",0.891034764652442,0.104604879889926,0.0043603554576328,1,1.11332559080519,1,0.113325590805191,0
"mpa",0.996715886313735,0.00326422257991121,1.98911063533647e-05,1,1.00330400479262,1,0.00330400479261805,0
"mpb",0.181239655135372,0.503186560693229,0.315573784171399,2,2.13433412903603,2,0.134334129036027,0
"mpc",0.356685530894035,0.490262364805456,0.153052104300509,2,1.79636657340647,2,-0.203633426593526,0
"mpd",0.601434451561786,0.348871253200136,0.0496942952380781,1,1.44825984367629,1,0.448259843676293,0
"mpe",0.996917581357631,0.00306425252173936,1.8166120629548e-05,1,1.003100584763,1,0.00310058476299835,0
"mpg",0.994186128612705,0.00576848307703082,4.53883102639052e-05,1,1.00585925969756,1,0.00585925969755863,0
"mph",0.622606074859073,0.333118846306629,0.0442750788342984,1,1.42166900397523,1,0.421669003975226,0
"mpi",0.980136351447416,0.0195805770065113,0.000283071546072766,1,1.02014672009866,1,0.0201467200986567,0
"mpj",0.428443633714552,0.458498492886312,0.113057873399136,2,1.68461423968458,1,0.684614239684585,1
"mpk",0.82853341811115,0.16180271682115,0.00966386506769989,1,1.18113044695655,2,-0.81886955304345,-1
"mpl",0.980905810807607,0.0188276803344156,0.000266508857976966,1,1.01936069805037,1,0.0193606980503696,0
"mpm",0.983471479647915,0.0163144918797918,0.000214028472292793,1,1.01674254882438,1,0.0167425488243773,0
"mpn",0.865884994328956,0.127868629245608,0.00624637642543524,1,1.14036138209648,1,0.140361382096479,0
"mpo",0.930680702149112,0.067277578355509,0.00204171949537935,1,1.07136101734627,1,0.0713610173462675,0
"mpp",0.984431190206703,0.0153733006846575,0.000195509108639857,1,1.01576431890194,1,0.0157643189019372,0
"mpq",0.720502843722895,0.255368708798499,0.0241284474786063,1,1.30362560375571,1,0.303625603755711,0
"mpr",0.923193427694586,0.0743877307290609,0.00241884157635319,1,1.07922541388177,1,0.0792254138817672,0
"mps",0.996377997734038,0.00359911118655376,2.28910794086712e-05,1,1.00364489334537,1,0.00364489334537121,0
"mpt",0.964820128643732,0.0344935696770867,0.000686301679180823,1,1.03586617303545,1,0.0358661730354486,0
"mpu",0.292921414968502,0.508272387935015,0.198806197096483,2,1.90588478212798,2,-0.0941152178720195,0
"mpv",0.645422924329087,0.315690504123077,0.0388865715478356,1,1.39346364721875,2,-0.606536352781252,-1
"mpw",0.0809563978263321,0.415890393327012,0.503153208846656,3,2.42219681102032,2,0.422196811020323,1
"mpz",0.85936161750284,0.133849018828357,0.00678936366880345,1,1.14742774616596,1,0.147427746165964,0
"mqa",0.924293460753595,0.0733448776714651,0.00236166157494,1,1.07806820082135,1,0.0780682008213451,0
"mqb",0.990617465287829,0.00929086392661349,9.16707855579402e-05,1,1.00947420549773,1,0.00947420549772948,0
